item,id,query_type,question_property,lexicon,u,v,first,second,flipped,model,pred,parsed,relation,in_tok,out_tok
268,19699,ate,anticommonsense,PERMUTE,V2,Y,tar deposit,having a sister,True,gpt-4.1-mini,c,1,neither,102,3
268,19699,ate,anticommonsense,KEEP,X,V2,tar deposit,having a sister,True,gpt-4.1-mini,c,1,neither,102,3
268,19699,ate,anticommonsense,PERMUTE,X,V2,having a sister,lung cancer,True,gpt-4.1-mini,c,1,neither,102,41
270,4563,ate,easy,KEEP,V2,Y,lung cancer,tar deposit,True,gpt-4.1-mini,b,1,agrees,99,54
270,4563,ate,easy,PERMUTE,V2,Y,smoking,lung cancer,True,gpt-4.1-mini,a,1,reversed,97,3
270,4563,ate,easy,KEEP,X,V2,tar deposit,smoking,True,gpt-4.1-mini,b,1,agrees,97,3
270,4563,ate,easy,PERMUTE,X,V2,lung cancer,tar deposit,True,gpt-4.1-mini,b,1,agrees,99,54
271,12174,ate,anticommonsense,KEEP,V2,Y,skill,black hair,False,gpt-4.1-mini,c,1,neither,96,3
271,12174,ate,anticommonsense,PERMUTE,V2,Y,education level,skill,False,gpt-4.1-mini,a,1,agrees,96,3
271,12174,ate,anticommonsense,KEEP,X,V2,education level,skill,False,gpt-4.1-mini,a,1,agrees,96,3
271,12174,ate,anticommonsense,PERMUTE,X,V2,black hair,education level,False,gpt-4.1-mini,c,1,neither,99,3
272,10010,det-counterfactual,commonsense,KEEP,V2,Y,scurvy,vitmain C,True,gpt-4.1-mini,b,1,agrees,105,3
272,10010,det-counterfactual,commonsense,PERMUTE,V2,Y,vitmain C,eating citrus,True,gpt-4.1-mini,b,1,agrees,103,33
272,10010,det-counterfactual,commonsense,KEEP,X,V2,eating citrus,vitmain C,False,gpt-4.1-mini,a,1,agrees,103,3
272,10010,det-counterfactual,commonsense,PERMUTE,X,V2,scurvy,eating citrus,False,gpt-4.1-mini,b,1,reversed,103,74
273,8206,ett,hard,KEEP,V2,Y,vitmain C,scurvy,False,gpt-4.1-mini,a,1,agrees,105,3
273,8206,ett,hard,PERMUTE,V2,Y,scurvy,eating citrus,False,gpt-4.1-mini,b,1,reversed,103,74
273,8206,ett,hard,KEEP,X,V2,eating citrus,vitmain C,False,gpt-4.1-mini,a,1,agrees,103,3
273,8206,ett,hard,PERMUTE,X,V2,vitmain C,scurvy,False,gpt-4.1-mini,a,1,agrees,105,3
274,20392,det-counterfactual,anticommonsense,KEEP,V2,Y,vitmain C,curly hair,False,gpt-4.1-mini,c,1,neither,103,3
274,20392,det-counterfactual,anticommonsense,PERMUTE,V2,Y,eating citrus,vitmain C,False,gpt-4.1-mini,a,1,agrees,103,3
274,20392,det-counterfactual,anticommonsense,KEEP,X,V2,eating citrus,vitmain C,False,gpt-4.1-mini,a,1,agrees,103,3
274,20392,det-counterfactual,anticommonsense,PERMUTE,X,V2,curly hair,eating citrus,False,gpt-4.1-mini,c,1,neither,101,3
275,19650,ett,anticommonsense,KEEP,V2,Y,lung cancer,tar deposit,True,gpt-4.1-mini,b,1,agrees,99,54
275,19650,ett,anticommonsense,PERMUTE,V2,Y,having a sister,lung cancer,True,gpt-4.1-mini,c,1,neither,102,41
275,19650,ett,anticommonsense,KEEP,X,V2,tar deposit,having a sister,True,gpt-4.1-mini,c,1,neither,102,3
275,19650,ett,anticommonsense,PERMUTE,X,V2,lung cancer,tar deposit,True,gpt-4.1-mini,b,1,agrees,99,54
276,1754,ett,easy,KEEP,V2,Y,salary,skill,True,gpt-4.1-mini,b,1,agrees,93,3
276,1754,ett,easy,PERMUTE,V2,Y,skill,education level,True,gpt-4.1-mini,b,1,agrees,96,3
276,1754,ett,easy,KEEP,X,V2,skill,education level,True,gpt-4.1-mini,b,1,agrees,96,3
276,1754,ett,easy,PERMUTE,X,V2,education level,salary,True,gpt-4.1-mini,a,1,reversed,96,3
277,14970,ett,anticommonsense,KEEP,V2,Y,tar deposit,lung cancer,False,gpt-4.1-mini,a,1,agrees,99,3
277,14970,ett,anticommonsense,PERMUTE,V2,Y,lung cancer,listening to jazz,False,gpt-4.1-mini,c,1,neither,103,3
277,14970,ett,anticommonsense,KEEP,X,V2,listening to jazz,tar deposit,False,gpt-4.1-mini,c,1,neither,103,3
277,14970,ett,anticommonsense,PERMUTE,X,V2,tar deposit,lung cancer,False,gpt-4.1-mini,a,1,agrees,99,3
278,6552,nie,hard,KEEP,V2,Y,skill,salary,False,gpt-4.1-mini,a,1,agrees,93,3
278,6552,nie,hard,PERMUTE,V2,Y,salary,education level,False,gpt-4.1-mini,b,1,reversed,96,3
278,6552,nie,hard,KEEP,X,V2,skill,education level,True,gpt-4.1-mini,b,1,agrees,96,3
278,6552,nie,hard,PERMUTE,X,V2,salary,skill,True,gpt-4.1-mini,b,1,agrees,93,3
279,3336,nie,easy,KEEP,V2,Y,scurvy,vitmain C,True,gpt-4.1-mini,b,1,agrees,105,3
279,3336,nie,easy,PERMUTE,V2,Y,eating citrus,scurvy,True,gpt-4.1-mini,a,1,reversed,103,50
279,3336,nie,easy,KEEP,X,V2,eating citrus,vitmain C,False,gpt-4.1-mini,a,1,agrees,103,3
279,3336,nie,easy,PERMUTE,X,V2,vitmain C,scurvy,False,gpt-4.1-mini,a,1,agrees,105,3
280,20685,det-counterfactual,anticommonsense,KEEP,V2,Y,tar deposit,lung cancer,False,gpt-4.1-mini,a,1,agrees,99,3
280,20685,det-counterfactual,anticommonsense,PERMUTE,V2,Y,lung cancer,listening to jazz,False,gpt-4.1-mini,c,1,neither,103,3
280,20685,det-counterfactual,anticommonsense,KEEP,X,V2,listening to jazz,tar deposit,False,gpt-4.1-mini,c,1,neither,103,3
280,20685,det-counterfactual,anticommonsense,PERMUTE,X,V2,tar deposit,lung cancer,False,gpt-4.1-mini,a,1,agrees,99,3
281,4552,ett,easy,KEEP,V2,Y,lung cancer,tar deposit,True,gpt-4.1-mini,b,1,agrees,99,54
281,4552,ett,easy,PERMUTE,V2,Y,tar deposit,smoking,True,gpt-4.1-mini,b,1,agrees,97,3
281,4552,ett,easy,KEEP,X,V2,smoking,tar deposit,False,gpt-4.1-mini,a,1,agrees,97,3
281,4552,ett,easy,PERMUTE,X,V2,lung cancer,smoking,False,gpt-4.1-mini,b,1,reversed,97,3
282,1731,nie,easy,KEEP,V2,Y,salary,skill,True,gpt-4.1-mini,b,1,agrees,93,3
282,1731,nie,easy,PERMUTE,V2,Y,education level,salary,True,gpt-4.1-mini,a,1,reversed,96,3
282,1731,nie,easy,KEEP,X,V2,education level,skill,False,gpt-4.1-mini,a,1,agrees,96,3
282,1731,nie,easy,PERMUTE,X,V2,skill,salary,False,gpt-4.1-mini,a,1,agrees,93,3
283,1677,nie,easy,KEEP,V2,Y,skill,salary,False,gpt-4.1-mini,a,1,agrees,93,3
283,1677,nie,easy,PERMUTE,V2,Y,salary,education level,False,gpt-4.1-mini,b,1,reversed,96,3
283,1677,nie,easy,KEEP,X,V2,skill,education level,True,gpt-4.1-mini,b,1,agrees,96,3
283,1677,nie,easy,PERMUTE,X,V2,salary,skill,True,gpt-4.1-mini,b,1,agrees,93,3
284,20161,det-counterfactual,anticommonsense,KEEP,V2,Y,skill,black hair,False,gpt-4.1-mini,c,1,neither,96,3
284,20161,det-counterfactual,anticommonsense,PERMUTE,V2,Y,education level,skill,False,gpt-4.1-mini,a,1,agrees,96,3
284,20161,det-counterfactual,anticommonsense,KEEP,X,V2,education level,skill,False,gpt-4.1-mini,a,1,agrees,96,3
284,20161,det-counterfactual,anticommonsense,PERMUTE,X,V2,black hair,education level,False,gpt-4.1-mini,c,1,neither,99,3
285,19719,nie,anticommonsense,KEEP,V2,Y,tar deposit,lung cancer,False,gpt-4.1-mini,a,1,agrees,99,3
285,19719,nie,anticommonsense,PERMUTE,V2,Y,lung cancer,having a sister,False,gpt-4.1-mini,c,1,neither,102,3
285,19719,nie,anticommonsense,KEEP,X,V2,tar deposit,having a sister,True,gpt-4.1-mini,c,1,neither,102,3
285,19719,nie,anticommonsense,PERMUTE,X,V2,lung cancer,tar deposit,True,gpt-4.1-mini,b,1,agrees,99,54
286,3396,nie,easy,KEEP,V2,Y,vitmain C,scurvy,False,gpt-4.1-mini,a,1,agrees,105,3
286,3396,nie,easy,PERMUTE,V2,Y,scurvy,eating citrus,False,gpt-4.1-mini,b,1,reversed,103,74
286,3396,nie,easy,KEEP,X,V2,vitmain C,eating citrus,True,gpt-4.1-mini,b,1,agrees,103,33
286,3396,nie,easy,PERMUTE,X,V2,scurvy,vitmain C,True,gpt-4.1-mini,b,1,agrees,105,3
287,9772,det-counterfactual,commonsense,KEEP,V2,Y,salary,skill,True,gpt-4.1-mini,b,1,agrees,93,3
287,9772,det-counterfactual,commonsense,PERMUTE,V2,Y,education level,salary,True,gpt-4.1-mini,a,1,reversed,96,3
287,9772,det-counterfactual,commonsense,KEEP,X,V2,education level,skill,False,gpt-4.1-mini,a,1,agrees,96,3
287,9772,det-counterfactual,commonsense,PERMUTE,X,V2,skill,salary,False,gpt-4.1-mini,a,1,agrees,93,3
288,16953,nie,anticommonsense,KEEP,V2,Y,skill,salary,False,gpt-4.1-mini,a,1,agrees,93,3
288,16953,nie,anticommonsense,PERMUTE,V2,Y,having a brother,skill,False,gpt-4.1-mini,c,1,neither,99,3
288,16953,nie,anticommonsense,KEEP,X,V2,having a brother,skill,False,gpt-4.1-mini,c,1,neither,99,3
288,16953,nie,anticommonsense,PERMUTE,X,V2,salary,having a brother,False,gpt-4.1-mini,c,1,neither,99,3
289,8127,ett,hard,KEEP,V2,Y,scurvy,vitmain C,True,gpt-4.1-mini,b,1,agrees,105,3
289,8127,ett,hard,PERMUTE,V2,Y,vitmain C,eating citrus,True,gpt-4.1-mini,b,1,agrees,103,33
289,8127,ett,hard,KEEP,X,V2,eating citrus,vitmain C,False,gpt-4.1-mini,a,1,agrees,103,3
289,8127,ett,hard,PERMUTE,X,V2,scurvy,eating citrus,False,gpt-4.1-mini,b,1,reversed,103,74
290,13825,nie,anticommonsense,KEEP,V2,Y,vitmain C,curly hair,False,gpt-4.1-mini,c,1,neither,103,3
290,13825,nie,anticommonsense,PERMUTE,V2,Y,curly hair,eating citrus,False,gpt-4.1-mini,c,1,neither,101,3
290,13825,nie,anticommonsense,KEEP,X,V2,eating citrus,vitmain C,False,gpt-4.1-mini,a,1,agrees,103,3
290,13825,nie,anticommonsense,PERMUTE,X,V2,vitmain C,curly hair,False,gpt-4.1-mini,c,1,neither,103,3
291,9308,nie,hard,KEEP,V2,Y,tar deposit,lung cancer,False,gpt-4.1-mini,a,1,agrees,99,3
291,9308,nie,hard,PERMUTE,V2,Y,smoking,tar deposit,False,gpt-4.1-mini,a,1,agrees,97,3
291,9308,nie,hard,KEEP,X,V2,tar deposit,smoking,True,gpt-4.1-mini,b,1,agrees,97,3
291,9308,nie,hard,PERMUTE,X,V2,smoking,lung cancer,True,gpt-4.1-mini,a,1,reversed,97,3
292,1795,ett,easy,KEEP,V2,Y,skill,salary,False,gpt-4.1-mini,a,1,agrees,93,3
292,1795,ett,easy,PERMUTE,V2,Y,salary,education level,False,gpt-4.1-mini,b,1,reversed,96,3
292,1795,ett,easy,KEEP,X,V2,education level,skill,False,gpt-4.1-mini,a,1,agrees,96,3
292,1795,ett,easy,PERMUTE,X,V2,skill,salary,False,gpt-4.1-mini,a,1,agrees,93,3
293,6481,nie,hard,KEEP,V2,Y,skill,salary,False,gpt-4.1-mini,a,1,agrees,93,3
293,6481,nie,hard,PERMUTE,V2,Y,salary,education level,False,gpt-4.1-mini,b,1,reversed,96,3
293,6481,nie,hard,KEEP,X,V2,skill,education level,True,gpt-4.1-mini,b,1,agrees,96,3
293,6481,nie,hard,PERMUTE,X,V2,salary,skill,True,gpt-4.1-mini,b,1,agrees,93,3
294,3370,nie,easy,KEEP,V2,Y,scurvy,vitmain C,True,gpt-4.1-mini,b,1,agrees,105,3
294,3370,nie,easy,PERMUTE,V2,Y,vitmain C,eating citrus,True,gpt-4.1-mini,b,1,agrees,103,33
294,3370,nie,easy,KEEP,X,V2,eating citrus,vitmain C,False,gpt-4.1-mini,a,1,agrees,103,3
294,3370,nie,easy,PERMUTE,X,V2,scurvy,eating citrus,False,gpt-4.1-mini,b,1,reversed,103,74
295,12152,ett,anticommonsense,KEEP,V2,Y,black hair,skill,True,gpt-4.1-mini,c,1,neither,96,3
295,12152,ett,anticommonsense,PERMUTE,V2,Y,education level,black hair,True,gpt-4.1-mini,c,1,neither,99,3
295,12152,ett,anticommonsense,KEEP,X,V2,education level,skill,False,gpt-4.1-mini,a,1,agrees,96,3
295,12152,ett,anticommonsense,PERMUTE,X,V2,skill,black hair,False,gpt-4.1-mini,c,1,neither,96,3
296,10296,det-counterfactual,commonsense,KEEP,V2,Y,tar deposit,lung cancer,False,gpt-4.1-mini,a,1,agrees,99,3
296,10296,det-counterfactual,commonsense,PERMUTE,V2,Y,lung cancer,smoking,False,gpt-4.1-mini,b,1,reversed,97,3
296,10296,det-counterfactual,commonsense,KEEP,X,V2,smoking,tar deposit,False,gpt-4.1-mini,a,1,agrees,97,3
296,10296,det-counterfactual,commonsense,PERMUTE,X,V2,tar deposit,lung cancer,False,gpt-4.1-mini,a,1,agrees,99,3
297,14939,ett,anticommonsense,KEEP,V2,Y,tar deposit,lung cancer,False,gpt-4.1-mini,a,1,agrees,99,3
297,14939,ett,anticommonsense,PERMUTE,V2,Y,lung cancer,listening to jazz,False,gpt-4.1-mini,c,1,neither,103,3
297,14939,ett,anticommonsense,KEEP,X,V2,listening to jazz,tar deposit,False,gpt-4.1-mini,c,1,neither,103,3
297,14939,ett,anticommonsense,PERMUTE,X,V2,tar deposit,lung cancer,False,gpt-4.1-mini,a,1,agrees,99,3
298,20391,det-counterfactual,anticommonsense,KEEP,V2,Y,curly hair,vitmain C,True,gpt-4.1-mini,c,1,neither,103,3
298,20391,det-counterfactual,anticommonsense,PERMUTE,V2,Y,eating citrus,curly hair,True,gpt-4.1-mini,c,1,neither,101,3
298,20391,det-counterfactual,anticommonsense,KEEP,X,V2,eating citrus,vitmain C,False,gpt-4.1-mini,a,1,agrees,103,3
298,20391,det-counterfactual,anticommonsense,PERMUTE,X,V2,vitmain C,curly hair,False,gpt-4.1-mini,c,1,neither,103,3
299,14993,ett,anticommonsense,KEEP,V2,Y,tar deposit,lung cancer,False,gpt-4.1-mini,a,1,agrees,99,3
299,14993,ett,anticommonsense,PERMUTE,V2,Y,lung cancer,listening to jazz,False,gpt-4.1-mini,c,1,neither,103,3
299,14993,ett,anticommonsense,KEEP,X,V2,listening to jazz,tar deposit,False,gpt-4.1-mini,c,1,neither,103,3
299,14993,ett,anticommonsense,PERMUTE,X,V2,tar deposit,lung cancer,False,gpt-4.1-mini,a,1,agrees,99,3
300,6508,nie,hard,KEEP,V2,Y,salary,skill,True,gpt-4.1-mini,b,1,agrees,93,3
300,6508,nie,hard,PERMUTE,V2,Y,education level,salary,True,gpt-4.1-mini,a,1,reversed,96,3
300,6508,nie,hard,KEEP,X,V2,skill,education level,True,gpt-4.1-mini,b,1,agrees,96,3
300,6508,nie,hard,PERMUTE,X,V2,salary,skill,True,gpt-4.1-mini,b,1,agrees,93,3
301,6486,ett,hard,KEEP,V2,Y,salary,skill,True,gpt-4.1-mini,b,1,agrees,93,3
301,6486,ett,hard,PERMUTE,V2,Y,education level,salary,True,gpt-4.1-mini,a,1,reversed,96,3
301,6486,ett,hard,KEEP,X,V2,skill,education level,True,gpt-4.1-mini,b,1,agrees,96,3
301,6486,ett,hard,PERMUTE,X,V2,salary,skill,True,gpt-4.1-mini,b,1,agrees,93,3
302,20159,det-counterfactual,anticommonsense,KEEP,V2,Y,skill,black hair,False,gpt-4.1-mini,c,1,neither,96,3
302,20159,det-counterfactual,anticommonsense,PERMUTE,V2,Y,education level,skill,False,gpt-4.1-mini,a,1,agrees,96,3
302,20159,det-counterfactual,anticommonsense,KEEP,X,V2,skill,education level,True,gpt-4.1-mini,b,1,agrees,96,3
302,20159,det-counterfactual,anticommonsense,PERMUTE,X,V2,education level,black hair,True,gpt-4.1-mini,c,1,neither,99,3
303,4491,nie,easy,KEEP,V2,Y,lung cancer,tar deposit,True,gpt-4.1-mini,b,1,agrees,99,54
303,4491,nie,easy,PERMUTE,V2,Y,tar deposit,smoking,True,gpt-4.1-mini,b,1,agrees,97,3
303,4491,nie,easy,KEEP,X,V2,tar deposit,smoking,True,gpt-4.1-mini,b,1,agrees,97,3
303,4491,nie,easy,PERMUTE,X,V2,smoking,lung cancer,True,gpt-4.1-mini,a,1,reversed,97,3
304,20153,det-counterfactual,anticommonsense,KEEP,V2,Y,skill,black hair,False,gpt-4.1-mini,c,1,neither,96,3
304,20153,det-counterfactual,anticommonsense,PERMUTE,V2,Y,black hair,education level,False,gpt-4.1-mini,c,1,neither,99,3
304,20153,det-counterfactual,anticommonsense,KEEP,X,V2,education level,skill,False,gpt-4.1-mini,a,1,agrees,96,3
304,20153,det-counterfactual,anticommonsense,PERMUTE,X,V2,skill,black hair,False,gpt-4.1-mini,c,1,neither,96,3
305,9237,nie,hard,KEEP,V2,Y,tar deposit,lung cancer,False,gpt-4.1-mini,a,1,agrees,99,3
305,9237,nie,hard,PERMUTE,V2,Y,smoking,tar deposit,False,gpt-4.1-mini,a,1,agrees,97,3
305,9237,nie,hard,KEEP,X,V2,tar deposit,smoking,True,gpt-4.1-mini,b,1,agrees,97,3
305,9237,nie,hard,PERMUTE,X,V2,smoking,lung cancer,True,gpt-4.1-mini,a,1,reversed,97,3
307,13035,exp_away,anticommonsense,KEEP,X,V3,hospitalization status,respiratory issues,True,gpt-4.1-mini,b,1,agrees,102,3
307,13035,exp_away,anticommonsense,PERMUTE,X,V3,respiratory issues,black hair,True,gpt-4.1-mini,c,1,neither,101,3
307,13035,exp_away,anticommonsense,KEEP,Y,V3,black hair,hospitalization status,False,gpt-4.1-mini,c,1,neither,100,3
307,13035,exp_away,anticommonsense,PERMUTE,Y,V3,hospitalization status,respiratory issues,False,gpt-4.1-mini,b,1,reversed,102,3
308,1980,exp_away,easy,KEEP,X,V3,elite institution admission status,talent,True,gpt-4.1-mini,b,1,agrees,103,3
308,1980,exp_away,easy,PERMUTE,X,V3,talent,effort,True,gpt-4.1-mini,a,1,reversed,95,3
308,1980,exp_away,easy,KEEP,Y,V3,effort,elite institution admission status,False,gpt-4.1-mini,a,1,agrees,103,3
308,1980,exp_away,easy,PERMUTE,Y,V3,elite institution admission status,talent,False,gpt-4.1-mini,b,1,reversed,103,3
309,1939,exp_away,easy,KEEP,X,V3,elite institution admission status,talent,True,gpt-4.1-mini,b,1,agrees,103,3
309,1939,exp_away,easy,PERMUTE,X,V3,talent,effort,True,gpt-4.1-mini,a,1,reversed,95,3
309,1939,exp_away,easy,KEEP,Y,V3,elite institution admission status,effort,True,gpt-4.1-mini,b,1,agrees,103,61
309,1939,exp_away,easy,PERMUTE,Y,V3,talent,elite institution admission status,True,gpt-4.1-mini,a,1,reversed,103,3
310,7425,exp_away,hard,KEEP,X,V3,respiratory issues,hospitalization status,False,gpt-4.1-mini,a,1,agrees,102,52
310,7425,exp_away,hard,PERMUTE,X,V3,hospitalization status,broken bones,False,gpt-4.1-mini,b,1,reversed,100,3
310,7425,exp_away,hard,KEEP,Y,V3,broken bones,hospitalization status,False,gpt-4.1-mini,a,1,agrees,100,3
310,7425,exp_away,hard,PERMUTE,Y,V3,respiratory issues,broken bones,False,gpt-4.1-mini,c,1,neither,101,3
318,11928,exp_away,anticommonsense,KEEP,X,V3,appearance,fame,False,gpt-4.1-mini,a,1,agrees,94,3
318,11928,exp_away,anticommonsense,PERMUTE,X,V3,lip thickness,appearance,False,gpt-4.1-mini,a,1,agrees,96,3
318,11928,exp_away,anticommonsense,KEEP,Y,V3,fame,lip thickness,True,gpt-4.1-mini,c,1,neither,97,3
318,11928,exp_away,anticommonsense,PERMUTE,Y,V3,appearance,fame,True,gpt-4.1-mini,a,1,reversed,94,3
320,2636,exp_away,easy,KEEP,X,V3,hospitalization status,respiratory issues,True,gpt-4.1-mini,b,1,agrees,102,3
320,2636,exp_away,easy,PERMUTE,X,V3,respiratory issues,broken bones,True,gpt-4.1-mini,c,1,neither,101,3
320,2636,exp_away,easy,KEEP,Y,V3,hospitalization status,broken bones,True,gpt-4.1-mini,b,1,agrees,100,3
320,2636,exp_away,easy,PERMUTE,Y,V3,respiratory issues,hospitalization status,True,gpt-4.1-mini,a,1,reversed,102,52
321,13100,exp_away,anticommonsense,KEEP,X,V3,respiratory issues,hospitalization status,False,gpt-4.1-mini,a,1,agrees,102,52
321,13100,exp_away,anticommonsense,PERMUTE,X,V3,black hair,respiratory issues,False,gpt-4.1-mini,c,1,neither,101,3
321,13100,exp_away,anticommonsense,KEEP,Y,V3,hospitalization status,black hair,True,gpt-4.1-mini,c,1,neither,100,3
321,13100,exp_away,anticommonsense,PERMUTE,Y,V3,respiratory issues,hospitalization status,True,gpt-4.1-mini,a,1,reversed,102,52
324,16706,exp_away,anticommonsense,KEEP,X,V3,ability to speak english,fame,False,gpt-4.1-mini,c,1,neither,103,3
324,16706,exp_away,anticommonsense,PERMUTE,X,V3,fame,talent,False,gpt-4.1-mini,b,1,reversed,95,3
324,16706,exp_away,anticommonsense,KEEP,Y,V3,fame,talent,True,gpt-4.1-mini,b,1,agrees,95,3
324,16706,exp_away,anticommonsense,PERMUTE,Y,V3,talent,ability to speak english,True,gpt-4.1-mini,c,1,neither,103,3
325,7489,exp_away,hard,KEEP,X,V3,hospitalization status,respiratory issues,True,gpt-4.1-mini,b,1,agrees,102,3
325,7489,exp_away,hard,PERMUTE,X,V3,broken bones,hospitalization status,True,gpt-4.1-mini,a,1,reversed,100,3
325,7489,exp_away,hard,KEEP,Y,V3,hospitalization status,broken bones,True,gpt-4.1-mini,b,1,agrees,100,3
325,7489,exp_away,hard,PERMUTE,Y,V3,broken bones,respiratory issues,True,gpt-4.1-mini,c,1,neither,101,3
329,17817,exp_away,anticommonsense,KEEP,X,V3,drinking coffee,hospitalization status,False,gpt-4.1-mini,c,1,neither,101,3
329,17817,exp_away,anticommonsense,PERMUTE,X,V3,hospitalization status,broken bones,False,gpt-4.1-mini,b,1,reversed,100,3
329,17817,exp_away,anticommonsense,KEEP,Y,V3,hospitalization status,broken bones,True,gpt-4.1-mini,b,1,agrees,100,3
329,17817,exp_away,anticommonsense,PERMUTE,Y,V3,broken bones,drinking coffee,True,gpt-4.1-mini,c,1,neither,100,3
334,17127,exp_away,anticommonsense,KEEP,X,V3,talent,elite institution admission status,False,gpt-4.1-mini,a,1,agrees,103,3
334,17127,exp_away,anticommonsense,PERMUTE,X,V3,brown eyes,talent,False,gpt-4.1-mini,c,1,neither,97,3
334,17127,exp_away,anticommonsense,KEEP,Y,V3,elite institution admission status,brown eyes,True,gpt-4.1-mini,c,1,neither,105,3
334,17127,exp_away,anticommonsense,PERMUTE,Y,V3,talent,elite institution admission status,True,gpt-4.1-mini,a,1,reversed,103,3
335,6335,exp_away,hard,KEEP,X,V3,appearance,fame,False,gpt-4.1-mini,a,1,agrees,94,3
335,6335,exp_away,hard,PERMUTE,X,V3,fame,talent,False,gpt-4.1-mini,b,1,reversed,95,3
335,6335,exp_away,hard,KEEP,Y,V3,talent,fame,False,gpt-4.1-mini,a,1,agrees,95,3
335,6335,exp_away,hard,PERMUTE,Y,V3,appearance,talent,False,gpt-4.1-mini,c,1,neither,94,3
340,1903,collider_bias,easy,KEEP,X,V3,elite institution admission status,talent,True,gpt-4.1-mini,b,1,agrees,103,3
340,1903,collider_bias,easy,PERMUTE,X,V3,effort,elite institution admission status,True,gpt-4.1-mini,a,1,reversed,103,3
340,1903,collider_bias,easy,KEEP,Y,V3,effort,elite institution admission status,False,gpt-4.1-mini,a,1,agrees,103,3
340,1903,collider_bias,easy,PERMUTE,Y,V3,talent,effort,False,gpt-4.1-mini,a,1,agrees,95,3
341,17824,collider_bias,anticommonsense,KEEP,X,V3,hospitalization status,drinking coffee,True,gpt-4.1-mini,c,1,neither,101,3
341,17824,collider_bias,anticommonsense,PERMUTE,X,V3,broken bones,hospitalization status,True,gpt-4.1-mini,a,1,reversed,100,3
341,17824,collider_bias,anticommonsense,KEEP,Y,V3,hospitalization status,broken bones,True,gpt-4.1-mini,b,1,agrees,100,3
341,17824,collider_bias,anticommonsense,PERMUTE,Y,V3,broken bones,drinking coffee,True,gpt-4.1-mini,c,1,neither,100,3
343,11952,collider_bias,anticommonsense,KEEP,X,V3,appearance,fame,False,gpt-4.1-mini,a,1,agrees,94,3
343,11952,collider_bias,anticommonsense,PERMUTE,X,V3,lip thickness,appearance,False,gpt-4.1-mini,a,1,agrees,96,3
343,11952,collider_bias,anticommonsense,KEEP,Y,V3,lip thickness,fame,False,gpt-4.1-mini,c,1,neither,97,3
343,11952,collider_bias,anticommonsense,PERMUTE,Y,V3,fame,appearance,False,gpt-4.1-mini,b,1,reversed,94,3
344,16669,collider_bias,anticommonsense,KEEP,X,V3,fame,ability to speak english,True,gpt-4.1-mini,c,1,neither,103,3
344,16669,collider_bias,anticommonsense,PERMUTE,X,V3,ability to speak english,talent,True,gpt-4.1-mini,c,1,neither,103,3
344,16669,collider_bias,anticommonsense,KEEP,Y,V3,fame,talent,True,gpt-4.1-mini,b,1,agrees,95,3
344,16669,collider_bias,anticommonsense,PERMUTE,Y,V3,ability to speak english,fame,True,gpt-4.1-mini,c,1,neither,103,3
345,2681,collider_bias,easy,KEEP,X,V3,respiratory issues,hospitalization status,False,gpt-4.1-mini,a,1,agrees,102,52
345,2681,collider_bias,easy,PERMUTE,X,V3,hospitalization status,broken bones,False,gpt-4.1-mini,b,1,reversed,100,3
345,2681,collider_bias,easy,KEEP,Y,V3,hospitalization status,broken bones,True,gpt-4.1-mini,b,1,agrees,100,3
345,2681,collider_bias,easy,PERMUTE,Y,V3,broken bones,respiratory issues,True,gpt-4.1-mini,c,1,neither,101,3
346,11953,collider_bias,anticommonsense,KEEP,X,V3,appearance,fame,False,gpt-4.1-mini,a,1,agrees,94,3
346,11953,collider_bias,anticommonsense,PERMUTE,X,V3,fame,lip thickness,False,gpt-4.1-mini,c,1,neither,97,3
346,11953,collider_bias,anticommonsense,KEEP,Y,V3,fame,lip thickness,True,gpt-4.1-mini,c,1,neither,97,3
