sample,item,id,lexicon,family,query_type,cond,k,estimand_unchanged,route,implied_answer,gold,gold_is_true_answer,n_scm,group,vs_ORACLE,vs_RAW
conf,42,16786,PSEUDO,IV,ate,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
conf,42,16786,PSEUDO,IV,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,-0.3333333333333333
conf,42,16786,PSEUDO,IV,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
conf,44,18686,KEEP,IV,ate,DR_k1,1,False,no path,no,yes,True,2,answer changed,0.0,0.0
conf,44,18686,KEEP,IV,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,0.3333333333333333,0.3333333333333333
conf,44,18686,KEEP,IV,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.5,0.5
conf,44,18686,PSEUDO,IV,ate,DR_k1,1,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,0.0
conf,44,18686,PSEUDO,IV,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,0.0
conf,44,18686,PSEUDO,IV,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-1.0,-0.3333333333333333
conf,50,6665,KEEP,IV,ate,DR_k1,1,False,unidentified,unidentified,yes,True,2,unidentified under the shown graph,0.0,-0.6666666666666666
conf,50,6665,KEEP,IV,ate,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.5,-0.3333333333333333
conf,50,6665,KEEP,IV,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,-0.6666666666666666
conf,50,6665,PSEUDO,IV,ate,DR_k1,1,False,unidentified,unidentified,yes,True,2,unidentified under the shown graph,0.0,0.3333333333333333
conf,50,6665,PSEUDO,IV,ate,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",-0.3333333333333333,0.0
conf,50,6665,PSEUDO,IV,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.3333333333333333
conf,51,11998,KEEP,IV,ate,DR_k1,1,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,51,11998,KEEP,IV,ate,DR_k2,2,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,51,11998,KEEP,IV,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,51,11998,PSEUDO,IV,ate,DR_k1,1,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,51,11998,PSEUDO,IV,ate,DR_k2,2,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,51,11998,PSEUDO,IV,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,53,6642,KEEP,IV,ate,DR_k1,1,False,backdoor,no,no,True,2,"estimand changed, answer kept",-1.0,-0.5
conf,53,6642,KEEP,IV,ate,DR_k2,2,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.5,-0.3333333333333333
conf,53,6642,KEEP,IV,ate,DR_k3,3,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.5,0.0
conf,53,6642,PSEUDO,IV,ate,DR_k1,1,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,-0.5
conf,53,6642,PSEUDO,IV,ate,DR_k2,2,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.5,0.0
conf,53,6642,PSEUDO,IV,ate,DR_k3,3,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
conf,62,13847,KEEP,IV,ate,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.6666666666666666
conf,62,13847,KEEP,IV,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,0.0
conf,62,13847,KEEP,IV,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,0.0
conf,62,13847,PSEUDO,IV,ate,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
conf,62,13847,PSEUDO,IV,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.5,0.0
conf,62,13847,PSEUDO,IV,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.3333333333333333
conf,66,13836,KEEP,IV,ate,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.6666666666666666
conf,66,13836,KEEP,IV,ate,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.6666666666666666
conf,66,13836,KEEP,IV,ate,DR_k3,3,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.6666666666666666
conf,66,13836,PSEUDO,IV,ate,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
conf,66,13836,PSEUDO,IV,ate,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
conf,66,13836,PSEUDO,IV,ate,DR_k3,3,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
conf,136,9081,KEEP,arrowhead,ate,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",-0.3333333333333333,-0.3333333333333333
conf,136,9081,KEEP,arrowhead,ate,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",-0.3333333333333333,-0.3333333333333333
conf,136,9081,KEEP,arrowhead,ate,DR_k3,3,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,136,9081,PSEUDO,arrowhead,ate,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,136,9081,PSEUDO,arrowhead,ate,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,136,9081,PSEUDO,arrowhead,ate,DR_k3,3,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,139,14833,KEEP,arrowhead,ate,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,0.0,0.0
conf,139,14833,KEEP,arrowhead,ate,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,139,14833,KEEP,arrowhead,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-1.0,-1.0
conf,139,14833,PSEUDO,arrowhead,ate,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,-0.3333333333333333,0.6666666666666666
conf,139,14833,PSEUDO,arrowhead,ate,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,1.0
conf,139,14833,PSEUDO,arrowhead,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-1.0,0.0
conf,142,17649,KEEP,arrowhead,ate,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,0.0,0.0
conf,142,17649,KEEP,arrowhead,ate,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,142,17649,KEEP,arrowhead,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.3333333333333333
conf,142,17649,PSEUDO,arrowhead,ate,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,0.0,1.0
conf,142,17649,PSEUDO,arrowhead,ate,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",-0.3333333333333333,0.6666666666666666
conf,142,17649,PSEUDO,arrowhead,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-1.0,0.0
conf,143,4026,KEEP,arrowhead,ate,DR_k1,1,True,backdoor,no,no,True,2,estimand kept,0.0,0.0
conf,143,4026,KEEP,arrowhead,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,143,4026,KEEP,arrowhead,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,143,4026,PSEUDO,arrowhead,ate,DR_k1,1,True,backdoor,no,no,True,2,estimand kept,0.0,0.0
conf,143,4026,PSEUDO,arrowhead,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,143,4026,PSEUDO,arrowhead,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,145,19567,KEEP,arrowhead,ate,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,145,19567,KEEP,arrowhead,ate,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,145,19567,KEEP,arrowhead,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
conf,145,19567,PSEUDO,arrowhead,ate,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.3333333333333333,1.0
conf,145,19567,PSEUDO,arrowhead,ate,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.3333333333333333,1.0
conf,145,19567,PSEUDO,arrowhead,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,0.0
conf,146,4442,KEEP,arrowhead,ate,DR_k1,1,False,backdoor,yes,no,True,2,answer changed,0.0,0.0
conf,146,4442,KEEP,arrowhead,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,146,4442,KEEP,arrowhead,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,146,4442,PSEUDO,arrowhead,ate,DR_k1,1,False,backdoor,yes,no,True,2,answer changed,0.0,0.3333333333333333
conf,146,4442,PSEUDO,arrowhead,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
conf,146,4442,PSEUDO,arrowhead,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
conf,149,8825,KEEP,arrowhead,ate,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,-0.3333333333333333,0.0
conf,149,8825,KEEP,arrowhead,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.3333333333333333
conf,149,8825,KEEP,arrowhead,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.3333333333333333
conf,149,8825,PSEUDO,arrowhead,ate,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,0.0,0.0
conf,149,8825,PSEUDO,arrowhead,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
conf,149,8825,PSEUDO,arrowhead,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
conf,152,19453,KEEP,arrowhead,ate,DR_k1,1,True,backdoor,no,no,True,2,estimand kept,0.0,0.0
conf,152,19453,KEEP,arrowhead,ate,DR_k2,2,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,152,19453,KEEP,arrowhead,ate,DR_k3,3,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,152,19453,PSEUDO,arrowhead,ate,DR_k1,1,True,backdoor,no,no,True,2,estimand kept,0.0,0.0
conf,152,19453,PSEUDO,arrowhead,ate,DR_k2,2,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,152,19453,PSEUDO,arrowhead,ate,DR_k3,3,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,153,7175,KEEP,arrowhead,ate,DR_k1,1,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,153,7175,KEEP,arrowhead,ate,DR_k2,2,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,153,7175,KEEP,arrowhead,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,153,7175,PSEUDO,arrowhead,ate,DR_k1,1,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,153,7175,PSEUDO,arrowhead,ate,DR_k2,2,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,153,7175,PSEUDO,arrowhead,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,155,2828,KEEP,arrowhead,ate,DR_k1,1,True,backdoor,no,no,True,4,estimand kept,0.0,0.0
conf,155,2828,KEEP,arrowhead,ate,DR_k2,2,False,backdoor,no,no,True,4,"estimand changed, answer kept",0.0,0.0
conf,155,2828,KEEP,arrowhead,ate,DR_k3,3,False,backdoor,no,no,True,4,"estimand changed, answer kept",0.0,0.0
conf,155,2828,PSEUDO,arrowhead,ate,DR_k1,1,True,backdoor,no,no,True,4,estimand kept,0.0,0.0
conf,155,2828,PSEUDO,arrowhead,ate,DR_k2,2,False,backdoor,no,no,True,4,"estimand changed, answer kept",0.0,0.0
conf,155,2828,PSEUDO,arrowhead,ate,DR_k3,3,False,backdoor,no,no,True,4,"estimand changed, answer kept",0.0,0.0
conf,156,13012,KEEP,arrowhead,ate,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,156,13012,KEEP,arrowhead,ate,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,156,13012,KEEP,arrowhead,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.3333333333333333
conf,156,13012,PSEUDO,arrowhead,ate,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,1.0
conf,156,13012,PSEUDO,arrowhead,ate,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,1.0
conf,156,13012,PSEUDO,arrowhead,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-1.0,0.0
conf,159,19520,KEEP,arrowhead,ate,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,0.3333333333333333,0.0
conf,159,19520,KEEP,arrowhead,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.6666666666666666
conf,159,19520,KEEP,arrowhead,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.6666666666666666
conf,159,19520,PSEUDO,arrowhead,ate,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,-0.3333333333333333,0.0
conf,159,19520,PSEUDO,arrowhead,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,0.0
conf,159,19520,PSEUDO,arrowhead,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,0.0
conf,161,2409,KEEP,arrowhead,ate,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,161,2409,KEEP,arrowhead,ate,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,161,2409,KEEP,arrowhead,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-1.0,-1.0
conf,161,2409,PSEUDO,arrowhead,ate,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,1.0
conf,161,2409,PSEUDO,arrowhead,ate,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,1.0
conf,161,2409,PSEUDO,arrowhead,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-1.0,0.0
conf,162,14539,KEEP,arrowhead,ate,DR_k1,1,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,162,14539,KEEP,arrowhead,ate,DR_k2,2,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,162,14539,KEEP,arrowhead,ate,DR_k3,3,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,162,14539,PSEUDO,arrowhead,ate,DR_k1,1,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,162,14539,PSEUDO,arrowhead,ate,DR_k2,2,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,162,14539,PSEUDO,arrowhead,ate,DR_k3,3,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,163,8884,KEEP,arrowhead,ate,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,0.0,0.0
conf,163,8884,KEEP,arrowhead,ate,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,163,8884,KEEP,arrowhead,ate,DR_k3,3,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,163,8884,PSEUDO,arrowhead,ate,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,0.3333333333333333,0.0
conf,163,8884,PSEUDO,arrowhead,ate,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
conf,163,8884,PSEUDO,arrowhead,ate,DR_k3,3,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
conf,166,7324,KEEP,arrowhead,ate,DR_k1,1,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,166,7324,KEEP,arrowhead,ate,DR_k2,2,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,166,7324,KEEP,arrowhead,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,166,7324,PSEUDO,arrowhead,ate,DR_k1,1,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,166,7324,PSEUDO,arrowhead,ate,DR_k2,2,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,166,7324,PSEUDO,arrowhead,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,167,19582,KEEP,arrowhead,ate,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
conf,167,19582,KEEP,arrowhead,ate,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
conf,167,19582,KEEP,arrowhead,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.6666666666666666
conf,167,19582,PSEUDO,arrowhead,ate,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,167,19582,PSEUDO,arrowhead,ate,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
conf,167,19582,PSEUDO,arrowhead,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,0.3333333333333333
conf,169,12918,KEEP,arrowhead,ate,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,169,12918,KEEP,arrowhead,ate,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,169,12918,KEEP,arrowhead,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-1.0,-1.0
conf,169,12918,PSEUDO,arrowhead,ate,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,1.0
conf,169,12918,PSEUDO,arrowhead,ate,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,1.0
conf,169,12918,PSEUDO,arrowhead,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-1.0,0.0
conf,170,7139,KEEP,arrowhead,ett,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,0.0,0.0
conf,170,7139,KEEP,arrowhead,ett,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,170,7139,KEEP,arrowhead,ett,DR_k3,3,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,170,7139,PSEUDO,arrowhead,ett,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,0.3333333333333333,0.0
conf,170,7139,PSEUDO,arrowhead,ett,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
conf,170,7139,PSEUDO,arrowhead,ett,DR_k3,3,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
conf,180,3227,KEEP,arrowhead,ett,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,180,3227,KEEP,arrowhead,ett,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,180,3227,KEEP,arrowhead,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,0.0
conf,180,3227,PSEUDO,arrowhead,ett,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",-0.6666666666666666,-0.6666666666666666
conf,180,3227,PSEUDO,arrowhead,ett,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,180,3227,PSEUDO,arrowhead,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.3333333333333333
conf,183,17794,KEEP,arrowhead,ett,DR_k1,1,False,backdoor,yes,yes,True,4,"estimand changed, answer kept",0.0,0.3333333333333333
conf,183,17794,KEEP,arrowhead,ett,DR_k2,2,False,no path,no,yes,True,4,answer changed,-0.3333333333333333,0.0
conf,183,17794,KEEP,arrowhead,ett,DR_k3,3,False,backdoor,yes,yes,True,4,"estimand changed, answer kept",0.0,0.3333333333333333
conf,183,17794,PSEUDO,arrowhead,ett,DR_k1,1,False,backdoor,yes,yes,True,4,"estimand changed, answer kept",0.0,0.0
conf,183,17794,PSEUDO,arrowhead,ett,DR_k2,2,False,no path,no,yes,True,4,answer changed,0.0,0.0
conf,183,17794,PSEUDO,arrowhead,ett,DR_k3,3,False,backdoor,yes,yes,True,4,"estimand changed, answer kept",0.0,0.0
conf,185,14435,KEEP,arrowhead,ett,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,0.0,0.3333333333333333
conf,185,14435,KEEP,arrowhead,ett,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
conf,185,14435,KEEP,arrowhead,ett,DR_k3,3,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
conf,185,14435,PSEUDO,arrowhead,ett,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,-0.3333333333333333,0.3333333333333333
conf,185,14435,PSEUDO,arrowhead,ett,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",-0.6666666666666666,0.0
conf,185,14435,PSEUDO,arrowhead,ett,DR_k3,3,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",-0.3333333333333333,0.3333333333333333
conf,193,8057,KEEP,arrowhead,ett,DR_k1,1,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
conf,193,8057,KEEP,arrowhead,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",-0.3333333333333333,0.0
conf,193,8057,KEEP,arrowhead,ett,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
conf,193,8057,PSEUDO,arrowhead,ett,DR_k1,1,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,193,8057,PSEUDO,arrowhead,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,193,8057,PSEUDO,arrowhead,ett,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,194,8902,KEEP,arrowhead,ett,DR_k1,1,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,194,8902,KEEP,arrowhead,ett,DR_k2,2,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,194,8902,KEEP,arrowhead,ett,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,194,8902,PSEUDO,arrowhead,ett,DR_k1,1,False,backdoor,no,no,True,2,"estimand changed, answer kept",-0.3333333333333333,-0.3333333333333333
conf,194,8902,PSEUDO,arrowhead,ett,DR_k2,2,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.3333333333333333
conf,194,8902,PSEUDO,arrowhead,ett,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",-0.3333333333333333,-0.3333333333333333
conf,197,14726,KEEP,arrowhead,ett,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,197,14726,KEEP,arrowhead,ett,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,197,14726,KEEP,arrowhead,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
conf,197,14726,PSEUDO,arrowhead,ett,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
