model,lexicon,cond,item,id,old_pred,new_pred,old_correct,new_correct
gpt-4.1-mini,PSEUDO,RAW,264,10151,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,264,10151,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,264,10151,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,265,10167,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,265,10167,yes,no,1,0
gpt-4.1-mini,PSEUDO,DR_k1,265,10167,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,266,20506,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,266,20506,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,266,20506,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,267,14177,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,267,14177,yes,no,1,0
gpt-4.1-mini,PSEUDO,DR_k1,267,14177,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,268,19014,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,268,19014,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,268,19014,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,269,20562,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,269,20562,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,269,20562,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,270,10153,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,270,10153,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,270,10153,no,yes,0,1
gpt-4.1-mini,PSEUDO,RAW,271,8314,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,271,8314,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,271,8314,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,272,20490,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,272,20490,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,272,20490,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,273,18739,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,273,18739,no,yes,1,0
gpt-4.1-mini,PSEUDO,DR_k1,273,18739,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,274,20494,no,yes,1,0
gpt-4.1-mini,PSEUDO,ORACLE,274,20494,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,274,20494,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,275,3994,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,275,3994,,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,275,3994,,,0,0
gpt-4.1-mini,PSEUDO,RAW,276,10086,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,276,10086,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,276,10086,,no,0,0
gpt-4.1-mini,PSEUDO,RAW,277,14102,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,277,14102,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,277,14102,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,278,20458,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,278,20458,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,278,20458,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,279,20508,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,279,20508,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,279,20508,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,300,15847,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,300,15847,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,300,15847,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,302,15592,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,302,15592,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,302,15592,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,305,15717,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,305,15717,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,305,15717,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,307,10807,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,307,10807,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,307,10807,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,309,16416,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,309,16416,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,309,16416,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,312,1268,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,312,1268,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,312,1268,no,yes,0,1
gpt-4.1-mini,PSEUDO,RAW,313,612,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,313,612,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,313,612,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,315,10979,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,315,10979,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,315,10979,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,319,11649,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,319,11649,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,319,11649,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,320,1181,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,320,1181,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,320,1181,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,321,9589,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,321,9589,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,321,9589,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,322,15589,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,322,15589,yes,no,1,0
gpt-4.1-mini,PSEUDO,DR_k1,322,15589,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,323,9610,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,323,9610,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,323,9610,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,324,11697,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,324,11697,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,324,11697,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,325,11055,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,325,11055,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,325,11055,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,326,11580,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,326,11580,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,326,11580,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,327,5352,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,327,5352,yes,no,0,1
gpt-4.1-mini,PSEUDO,DR_k1,327,5352,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,328,15653,yes,no,1,0
gpt-4.1-mini,PSEUDO,ORACLE,328,15653,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,328,15653,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,329,11017,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,329,11017,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,329,11017,no,yes,0,1
gpt-4.1-mini,PSEUDO,RAW,330,1260,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,330,1260,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,330,1260,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,331,10840,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,331,10840,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,331,10840,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,332,9597,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,332,9597,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,332,9597,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,333,16443,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,333,16443,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,333,16443,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,334,518,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,334,518,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,334,518,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,335,11023,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,335,11023,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,335,11023,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,336,11061,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,336,11061,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,336,11061,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,337,6020,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,337,6020,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,337,6020,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,338,610,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,338,610,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,338,610,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,339,1253,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,339,1253,no,yes,0,1
gpt-4.1-mini,PSEUDO,DR_k1,339,1253,yes,no,1,0
gpt-4.1-mini,PSEUDO,RAW,360,349,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,360,349,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,360,349,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,361,287,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,361,287,no,yes,1,0
gpt-4.1-mini,PSEUDO,DR_k1,361,287,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,362,15562,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,362,15562,no,yes,1,0
gpt-4.1-mini,PSEUDO,DR_k1,362,15562,no,yes,1,0
gpt-4.1-mini,PSEUDO,RAW,364,10722,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,364,10722,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,364,10722,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,365,10713,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,365,10713,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,365,10713,no,yes,1,0
gpt-4.1-mini,PSEUDO,RAW,367,5143,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,367,5143,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,367,5143,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,368,340,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,368,340,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,368,340,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,369,286,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,369,286,yes,,1,0
gpt-4.1-mini,PSEUDO,DR_k1,369,286,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,371,15502,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,371,15502,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,371,15502,no,,1,0
gpt-4.1-mini,PSEUDO,RAW,372,15505,no,yes,0,1
gpt-4.1-mini,PSEUDO,ORACLE,372,15505,yes,,1,0
gpt-4.1-mini,PSEUDO,DR_k1,372,15505,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,374,5121,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,374,5121,,no,0,1
gpt-4.1-mini,PSEUDO,DR_k1,374,5121,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,377,15520,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,377,15520,,no,0,1
gpt-4.1-mini,PSEUDO,DR_k1,377,15520,no,yes,1,0
gpt-4.1-mini,PSEUDO,RAW,380,351,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,380,351,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,380,351,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,381,19972,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,381,19972,yes,no,1,0
gpt-4.1-mini,PSEUDO,DR_k1,381,19972,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,382,10719,no,yes,0,1
gpt-4.1-mini,PSEUDO,ORACLE,382,10719,yes,no,1,0
gpt-4.1-mini,PSEUDO,DR_k1,382,10719,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,383,19977,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,383,19977,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,383,19977,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,384,15575,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,384,15575,yes,no,0,1
gpt-4.1-mini,PSEUDO,DR_k1,384,15575,no,,1,0
gpt-4.1-mini,PSEUDO,RAW,385,19953,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,385,19953,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,385,19953,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,386,10718,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,386,10718,,no,0,1
gpt-4.1-mini,PSEUDO,DR_k1,386,10718,,no,0,1
gpt-4.1-mini,PSEUDO,RAW,387,278,,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,387,278,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,387,278,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,388,10764,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,388,10764,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,388,10764,,no,0,1
gpt-4.1-mini,PSEUDO,RAW,389,10771,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,389,10771,no,yes,1,0
gpt-4.1-mini,PSEUDO,DR_k1,389,10771,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,390,15530,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,390,15530,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,390,15530,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,391,19960,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,391,19960,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,391,19960,yes,no,1,0
gpt-4.1-mini,PSEUDO,RAW,392,10689,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,392,10689,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,392,10689,no,,1,0
gpt-4.1-mini,PSEUDO,RAW,393,346,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,393,346,,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,393,346,yes,no,1,0
gpt-4.1-mini,PSEUDO,RAW,394,5122,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,394,5122,,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,394,5122,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,395,19961,yes,no,0,1
gpt-4.1-mini,PSEUDO,ORACLE,395,19961,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,395,19961,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,396,19967,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,396,19967,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,396,19967,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,397,10742,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,397,10742,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,397,10742,no,yes,1,0
gpt-4.1-mini,PSEUDO,RAW,398,15514,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,398,15514,no,yes,0,1
gpt-4.1-mini,PSEUDO,DR_k1,398,15514,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,399,19968,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,399,19968,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,399,19968,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,423,15378,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,423,15378,no,yes,0,1
gpt-4.1-mini,PSEUDO,DR_k1,423,15378,yes,no,1,0
gpt-4.1-mini,PSEUDO,RAW,424,15384,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,424,15384,yes,no,1,0
gpt-4.1-mini,PSEUDO,DR_k1,424,15384,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,428,213,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,428,213,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,428,213,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,429,5691,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,429,5691,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,429,5691,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,430,5533,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,430,5533,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,430,5533,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,433,5667,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,433,5667,no,yes,0,1
gpt-4.1-mini,PSEUDO,DR_k1,433,5667,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,434,11391,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,434,11391,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,434,11391,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,436,11089,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,436,11089,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,436,11089,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,437,962,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,437,962,no,yes,0,1
gpt-4.1-mini,PSEUDO,DR_k1,437,962,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,438,11217,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,438,11217,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,438,11217,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,439,5789,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,439,5789,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,439,5789,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,440,940,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,440,940,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,440,940,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,441,20015,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,441,20015,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,441,20015,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,442,5776,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,442,5776,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,442,5776,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,443,5724,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,443,5724,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,443,5724,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,444,898,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,444,898,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,444,898,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,445,15380,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,445,15380,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,445,15380,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,446,20031,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,446,20031,yes,no,0,1
gpt-4.1-mini,PSEUDO,DR_k1,446,20031,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,447,20040,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,447,20040,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,447,20040,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,448,20033,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,448,20033,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,448,20033,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,449,734,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,449,734,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,449,734,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,450,20055,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,450,20055,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,450,20055,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,451,11126,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,451,11126,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,451,11126,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,452,16087,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,452,16087,no,yes,1,0
gpt-4.1-mini,PSEUDO,DR_k1,452,16087,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,453,20010,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,453,20010,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,453,20010,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,454,19938,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,454,19938,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,454,19938,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,455,9548,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,455,9548,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,455,9548,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,456,19936,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,456,19936,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,456,19936,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,457,11115,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,457,11115,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,457,11115,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,458,5551,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,458,5551,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,458,5551,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,459,5689,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,459,5689,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,459,5689,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,486,4302,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,486,4302,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,486,4302,no,yes,1,0
gpt-4.1-mini,PSEUDO,RAW,487,8951,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,487,8951,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,487,8951,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,488,19318,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,488,19318,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,488,19318,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,489,14570,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,489,14570,yes,no,1,0
gpt-4.1-mini,PSEUDO,DR_k1,489,14570,no,yes,0,1
gpt-4.1-mini,PSEUDO,RAW,490,14676,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,490,14676,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,490,14676,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,491,4171,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,491,4171,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,491,4171,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,492,14638,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,492,14638,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,492,14638,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,493,14591,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,493,14591,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,493,14591,yes,no,1,0
gpt-4.1-mini,PSEUDO,RAW,494,8971,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,494,8971,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,494,8971,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,497,4166,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,497,4166,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,497,4166,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,498,19368,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,498,19368,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,498,19368,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,499,4274,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,499,4274,yes,no,1,0
gpt-4.1-mini,PSEUDO,DR_k1,499,4274,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,500,10233,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,500,10233,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,500,10233,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,501,19352,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,501,19352,no,yes,1,0
gpt-4.1-mini,PSEUDO,DR_k1,501,19352,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,502,14577,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,502,14577,yes,no,0,1
gpt-4.1-mini,PSEUDO,DR_k1,502,14577,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,503,4208,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,503,4208,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,503,4208,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,504,14663,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,504,14663,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,504,14663,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,505,10239,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,505,10239,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,505,10239,yes,yes,1,1
