item,story,cond,lexicon,gold,n_nodes,has_data,path,model,pred,parsed,correct,in_tok,out_tok,error
1193,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,129,95,
1193,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",RAW,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,88,136,
1202,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",ORACLE,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,166,98,
1202,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",RAW,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,106,105,
1204,"first-born child | parent | second-born child | third-born child || AB,AC,AD,BC,BD",ORACLE,KEEP,no,4,True,True,gpt-4.1-mini,no,1,1,187,159,
1204,"first-born child | parent | second-born child | third-born child || AB,AC,AD,BC,BD",RAW,KEEP,no,4,True,True,gpt-4.1-mini,no,1,1,138,162,
1206,"education level | income level | job satisfaction | quality of life || AC,AD,BC,BD,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,146,198,
1206,"education level | income level | job satisfaction | quality of life || AC,AD,BC,BD,CD",RAW,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,92,56,
1209,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,184,159,
1209,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",RAW,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,105,3,
1219,"amount of rainfall | humidity | temperature | weather conditions || AB,AC,AD,BC,CD",ORACLE,KEEP,yes,4,True,True,gpt-4.1-mini,yes,1,1,262,513,
1219,"amount of rainfall | humidity | temperature | weather conditions || AB,AC,AD,BC,CD",RAW,KEEP,yes,4,True,True,gpt-4.1-mini,yes,1,1,214,515,
1222,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",ORACLE,KEEP,yes,5,True,True,gpt-4.1-mini,yes,1,1,201,155,
1222,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",RAW,KEEP,yes,5,True,True,gpt-4.1-mini,yes,1,1,137,62,
1224,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,197,179,
1224,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,KEEP,no,4,False,False,gpt-4.1-mini,yes,1,0,112,3,
1226,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",ORACLE,KEEP,no,5,False,False,gpt-4.1-mini,no,1,1,158,99,
1226,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",RAW,KEEP,no,5,False,False,gpt-4.1-mini,no,1,1,92,3,
1229,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",ORACLE,KEEP,no,4,True,True,gpt-4.1-mini,no,1,1,250,296,
1229,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",RAW,KEEP,no,4,True,True,gpt-4.1-mini,no,1,1,170,198,
1231,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",ORACLE,KEEP,no,5,False,False,gpt-4.1-mini,no,1,1,237,261,
1231,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",RAW,KEEP,no,5,False,False,gpt-4.1-mini,no,1,1,116,109,
1232,"student's attendance in class | student's final grade in the course | student's performance on exams || AB,BC",ORACLE,KEEP,yes,3,True,True,gpt-4.1-mini,yes,1,1,205,128,
1232,"student's attendance in class | student's final grade in the course | student's performance on exams || AB,BC",RAW,KEEP,yes,3,True,True,gpt-4.1-mini,yes,1,1,158,76,
1234,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,188,129,
1234,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",RAW,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,110,82,
1236,"crop growth | harvest yield | temperature || AB,BC",ORACLE,KEEP,no,3,False,False,gpt-4.1-mini,no,1,1,125,84,
1236,"crop growth | harvest yield | temperature || AB,BC",RAW,KEEP,no,3,False,False,gpt-4.1-mini,yes,1,0,91,196,
1237,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,138,250,
1237,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",RAW,KEEP,no,4,False,False,gpt-4.1-mini,yes,1,0,88,62,
1240,"humidity | temperature | weather conditions || AB,AC",ORACLE,KEEP,no,3,False,False,gpt-4.1-mini,no,1,1,114,62,
1240,"humidity | temperature | weather conditions || AB,AC",RAW,KEEP,no,3,False,False,gpt-4.1-mini,no,1,1,88,3,
1242,"access to educational resources | career success | child's education level | parent's income || AB,AD,BC",ORACLE,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,136,117,
1242,"access to educational resources | career success | child's education level | parent's income || AB,AD,BC",RAW,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,92,307,
1243,"crop growth | harvest yield | temperature || AB,BC",ORACLE,KEEP,no,3,False,False,gpt-4.1-mini,no,1,1,122,110,
1243,"crop growth | harvest yield | temperature || AB,BC",RAW,KEEP,no,3,False,False,gpt-4.1-mini,no,1,1,88,190,
1247,"academic performance | amount of sleep obtained | number of hours spent studying || AC,BC",ORACLE,KEEP,no,3,False,False,gpt-4.1-mini,no,1,1,136,132,
1247,"academic performance | amount of sleep obtained | number of hours spent studying || AC,BC",RAW,KEEP,no,3,False,False,gpt-4.1-mini,no,1,1,96,188,
1255,"crop yield | the amount of rainfall | the soil moisture level || AB,AC,BC",ORACLE,KEEP,no,3,False,False,gpt-4.1-mini,no,1,1,142,70,
1255,"crop yield | the amount of rainfall | the soil moisture level || AB,AC,BC",RAW,KEEP,no,3,False,False,gpt-4.1-mini,no,1,1,98,119,
1258,"business owner | number of employees | profit | revenue || AB,AC,AD,BC,BD,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,138,196,
1258,"business owner | number of employees | profit | revenue || AB,AC,AD,BC,BD,CD",RAW,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,88,91,
1259,"access to educational resources | career success | child's education level | parent's income || AB,AD,BC",ORACLE,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,136,140,
1259,"access to educational resources | career success | child's education level | parent's income || AB,AD,BC",RAW,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,92,3,
1268,"education level | happiness level | income level | job performance || AB,AC,BD,CD",ORACLE,KEEP,yes,4,True,True,gpt-4.1-mini,yes,1,1,274,385,
1268,"education level | happiness level | income level | job performance || AB,AC,BD,CD",RAW,KEEP,yes,4,True,True,gpt-4.1-mini,yes,1,1,226,616,
1271,"amount of money saved | financial return on investment | investment in stocks || AB,AC,BC",ORACLE,KEEP,no,3,False,False,gpt-4.1-mini,no,1,1,142,227,
1271,"amount of money saved | financial return on investment | investment in stocks || AB,AC,BC",RAW,KEEP,no,3,False,False,gpt-4.1-mini,no,1,1,96,63,
1272,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",ORACLE,KEEP,no,5,False,False,gpt-4.1-mini,no,1,1,158,155,
1272,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",RAW,KEEP,no,5,False,False,gpt-4.1-mini,no,1,1,92,3,
1277,"the amount of exercise a person does per week | the person's physical fitness level | the person's risk of developing chronic diseases || AB,AC",ORACLE,KEEP,no,3,False,False,gpt-4.1-mini,no,1,1,149,151,
1277,"the amount of exercise a person does per week | the person's physical fitness level | the person's risk of developing chronic diseases || AB,AC",RAW,KEEP,no,3,False,False,gpt-4.1-mini,no,1,1,106,3,
1279,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",ORACLE,KEEP,no,5,False,False,gpt-4.1-mini,no,1,1,154,154,
1279,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",RAW,KEEP,no,5,False,False,gpt-4.1-mini,no,1,1,90,3,
1281,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",ORACLE,KEEP,yes,5,True,True,gpt-4.1-mini,yes,1,1,295,241,
1281,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",RAW,KEEP,yes,5,True,True,gpt-4.1-mini,yes,1,1,174,148,
1282,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",ORACLE,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,131,275,
1282,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",RAW,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,90,3,
1291,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,195,81,
1291,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,110,3,
1292,"a person's education level | a person's income | a person's job title | a person's social status || AB,AC,AD,BC,BD,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,167,287,
1292,"a person's education level | a person's income | a person's job title | a person's social status || AB,AC,AD,BC,BD,CD",RAW,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,97,3,
1295,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",ORACLE,KEEP,yes,5,True,True,gpt-4.1-mini,yes,1,1,204,168,
1295,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",RAW,KEEP,yes,5,True,True,gpt-4.1-mini,yes,1,1,138,64,
1297,"the amount of exercise a person gets | the amount of sleep a person gets | the person's energy level | the person's overall health || AD,BC,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,173,152,
1297,"the amount of exercise a person gets | the amount of sleep a person gets | the person's energy level | the person's overall health || AD,BC,CD",RAW,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,110,141,
1299,"availability of alternative routes | road construction | traffic congestion | travel time to destination || AB,AC,AD,BD,CD",ORACLE,KEEP,no,4,True,True,gpt-4.1-mini,,0,0,304,700,
1299,"availability of alternative routes | road construction | traffic congestion | travel time to destination || AB,AC,AD,BD,CD",RAW,KEEP,no,4,True,True,gpt-4.1-mini,no,1,1,243,488,
1300,"amount of sleep | exam score | number of hours studied || AC,BC",ORACLE,KEEP,no,3,False,False,gpt-4.1-mini,no,1,1,134,59,
1300,"amount of sleep | exam score | number of hours studied || AC,BC",RAW,KEEP,no,3,False,False,gpt-4.1-mini,no,1,1,96,3,
1302,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",ORACLE,KEEP,no,4,True,True,gpt-4.1-mini,,0,0,287,700,
1302,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",RAW,KEEP,no,4,True,True,gpt-4.1-mini,no,1,1,237,614,
1310,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,145,96,
1310,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",RAW,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,96,3,
1313,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",ORACLE,KEEP,yes,5,True,True,gpt-4.1-mini,yes,1,1,301,162,
1313,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",RAW,KEEP,yes,5,True,True,gpt-4.1-mini,yes,1,1,174,182,
1316,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",ORACLE,KEEP,no,5,False,False,gpt-4.1-mini,no,1,1,160,127,
1316,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",RAW,KEEP,no,5,False,False,gpt-4.1-mini,yes,1,0,94,247,
1321,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,197,216,
1321,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,112,3,
1323,"amount of exercise | overall health status | physical fitness level || AB,BC",ORACLE,KEEP,no,3,True,True,gpt-4.1-mini,no,1,1,181,219,
1323,"amount of exercise | overall health status | physical fitness level || AB,BC",RAW,KEEP,no,3,True,True,gpt-4.1-mini,no,1,1,142,184,
1325,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",ORACLE,KEEP,no,5,False,False,gpt-4.1-mini,no,1,1,154,161,
1325,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",RAW,KEEP,no,5,False,False,gpt-4.1-mini,no,1,1,90,3,
1328,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",ORACLE,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,150,132,
1328,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",RAW,KEEP,no,4,False,False,gpt-4.1-mini,no,1,1,98,149,
