item,story,cond,lexicon,gold,n_nodes,has_data,path,model,pred,parsed,correct,in_tok,out_tok,error,provider,finish,usd,max_tokens
948,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,192,220,,Novita,stop,0.00011392,700
948,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,140,112,,Novita,stop,6.37e-05,700
953,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",ORACLE,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,245,473,,Novita,stop,0.000222275,700
953,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",RAW,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,118,341,,Novita,stop,0.00015233,700
956,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,240,277,,Novita,stop,0.0001432,700
956,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,180,163,,Novita,stop,8.95e-05,700
959,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",ORACLE,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,152,232,,Novita,stop,0.00011332,700
959,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",RAW,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,96,268,,Novita,stop,0.00012016,700
960,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",ORACLE,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,357,448,,Novita,stop,0.000227395,700
960,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",RAW,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,,0,0,286,700,,Novita,length,0.00031861,700
962,"job performance | job satisfaction | level of education | salary || AB,BC,BD,CD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,183,174,,Novita,stop,9.4305e-05,700
962,"job performance | job satisfaction | level of education | salary || AB,BC,BD,CD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,136,139,,Novita,stop,7.396e-05,700
971,"customer satisfaction with a product | number of positive reviews for the product | revenue generated from the product | sales performance of the product || AB,AD,BC,CD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,237,247,,Novita,stop,0.000130795,700
971,"customer satisfaction with a product | number of positive reviews for the product | revenue generated from the product | sales performance of the product || AB,AD,BC,CD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,164,153,,Novita,stop,8.334e-05,700
975,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",ORACLE,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,220,244,,Novita,stop,0.0001273,700
975,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",RAW,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,148,117,,Novita,stop,6.678e-05,700
977,"the exam score | the number of hours spent sleeping the night before the exam | the number of hours spent studying for an exam || AC,BC",ORACLE,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,225,245,,Novita,stop,0.000128375,700
977,"the exam score | the number of hours spent sleeping the night before the exam | the number of hours spent studying for an exam || AC,BC",RAW,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,172,299,,Novita,stop,0.00014282,700
979,"student's attendance in class | student's final grade in the course | student's performance on exams || AB,BC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,161,163,,Novita,stop,8.6935e-05,700
979,"student's attendance in class | student's final grade in the course | student's performance on exams || AB,BC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,112,356,,Novita,stop,0.00015752,700
980,"the amount of exercise a person gets | the amount of sleep a person gets | the person's energy level | the person's overall health || AD,BC,CD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,239,158,,Novita,stop,9.5465e-05,700
980,"the amount of exercise a person gets | the amount of sleep a person gets | the person's energy level | the person's overall health || AD,BC,CD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,172,145,,Novita,stop,8.122e-05,700
982,"humidity | temperature | weather conditions || AB,AC",ORACLE,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,162,128,,Novita,stop,7.307e-05,700
982,"humidity | temperature | weather conditions || AB,AC",RAW,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,136,123,,Novita,stop,6.756e-05,700
990,"amount of sunlight | crop quality | crop yield | weather conditions || AC,AD,BC,BD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,138,124,,Novita,stop,6.823e-05,700
990,"amount of sunlight | crop quality | crop yield | weather conditions || AC,AD,BC,BD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,96,86,,Novita,stop,4.736e-05,700
991,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,154,216,,Novita,stop,0.00010719,700
991,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,102,188,,Novita,stop,8.897e-05,700
993,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,163,397,,Novita,stop,0.000180805,700
993,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,110,83,,Novita,stop,4.805e-05,700
995,"crop yield | the amount of rainfall | the soil moisture level || AB,AC,BC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,144,154,,Novita,stop,8.104e-05,700
995,"crop yield | the amount of rainfall | the soil moisture level || AB,AC,BC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,100,257,,Novita,stop,0.0001163,700
999,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,161,375,,Novita,stop,0.000171735,700
999,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,108,165,,Novita,stop,8.058e-05,700
1000,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",ORACLE,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,161,192,,Novita,stop,9.8535e-05,700
1000,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",RAW,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,97,101,,Novita,stop,5.3495e-05,700
1002,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",ORACLE,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,209,400,,Novita,stop,0.000188215,700
1002,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",RAW,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,156,152,,Novita,stop,8.186e-05,700
1005,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",ORACLE,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,204,241,,Novita,stop,0.00012394,700
1005,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",RAW,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,140,115,,Novita,stop,6.49e-05,700
1009,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",ORACLE,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,201,223,,Novita,stop,0.000116335,700
1009,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",RAW,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,152,159,,Novita,stop,8.412e-05,700
1017,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,181,245,,Novita,stop,0.000122435,700
1017,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,140,118,,Novita,stop,6.61e-05,700
1021,"whether a person gets a good grade in the course | whether a person passes the exam | whether a person studies for an exam || AB,AC,BC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,182,243,,Novita,stop,0.00012177,700
1021,"whether a person gets a good grade in the course | whether a person passes the exam | whether a person studies for an exam || AB,AC,BC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,115,272,,Novita,stop,0.000124325,700
1022,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,150,261,,Novita,stop,0.00012465,700
1022,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,98,184,,Novita,stop,8.683e-05,700
1029,"the grade obtained on the exam | whether a student studies for an exam or not | whether the student passes the course or not || AB,BC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,179,241,,Novita,stop,0.000120565,700
1029,"the grade obtained on the exam | whether a student studies for an exam or not | whether the student passes the course or not || AB,BC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,123,274,,Novita,stop,0.000126205,700
1033,"the amount of rainfall | the growth rate of crops | the water level in the river || AB,AC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,147,111,,Novita,stop,6.4245e-05,700
1033,"the amount of rainfall | the growth rate of crops | the water level in the river || AB,AC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,110,153,,Novita,stop,7.605e-05,700
1034,"first-born child | parent | second-born child | third-born child || AB,AC,AD,BC,BD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,145,281,,Novita,stop,0.000131975,700
1034,"first-born child | parent | second-born child | third-born child || AB,AC,AD,BC,BD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,96,238,,Novita,stop,0.00010816,700
1035,"income level | job satisfaction | level of education | overall happiness || AB,AC,BC,CD",ORACLE,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,287,477,,Novita,stop,0.000229545,700
1035,"income level | job satisfaction | level of education | overall happiness || AB,AC,BC,CD",RAW,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,238,550,,Novita,stop,0.00025213,700
1038,"academic performance | amount of sleep obtained | number of hours spent studying || AC,BC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,146,182,,Novita,stop,9.251e-05,700
1038,"academic performance | amount of sleep obtained | number of hours spent studying || AC,BC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,106,320,,Novita,stop,0.00014231,700
1041,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",ORACLE,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,193,146,,Novita,stop,8.4455e-05,700
1041,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",RAW,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,144,153,,Novita,stop,8.064e-05,700
1042,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",ORACLE,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,409,522,,Novita,stop,0.000264015,700
1042,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",RAW,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,325,602,,Novita,stop,0.000284675,700
1050,"humidity level | probability of flooding | probability of rain | weather conditions || AB,AC,BC,BD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,189,117,,Novita,stop,7.2315e-05,700
1050,"humidity level | probability of flooding | probability of rain | weather conditions || AB,AC,BC,BD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,144,192,,Novita,stop,9.624e-05,700
1057,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,211,363,,Novita,stop,0.000173685,700
1057,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",RAW,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,112,157,,Novita,stop,7.792e-05,700
1063,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,187,129,,Novita,stop,7.6845e-05,700
1063,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,140,145,,Novita,stop,7.69e-05,700
1064,"humidity | temperature | weather conditions || AB,AC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,120,71,,Novita,stop,4.46e-05,700
1064,"humidity | temperature | weather conditions || AB,AC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,94,184,,Novita,stop,8.629e-05,700
1065,"the availability of public transportation | the cost of fuel | the number of cars on the road || AC,BC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,160,309,,Novita,stop,0.0001452,700
1065,"the availability of public transportation | the cost of fuel | the number of cars on the road || AC,BC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,110,142,,Novita,stop,7.165e-05,700
1070,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,152,98,,Novita,stop,5.972e-05,700
