model,lexicon,cond,item,old_pred,new_pred,old_correct,new_correct
gpt-4.1-mini,PSEUDO,DR_k1,251,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,253,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,253,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,253,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,257,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,257,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,257,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,258,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,258,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,258,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,260,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,260,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,260,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,261,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,261,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,261,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,262,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,262,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,262,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,263,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,263,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,263,no,,1,0
gpt-4.1-mini,PSEUDO,RAW,264,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,264,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,264,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,265,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,265,yes,no,1,0
gpt-4.1-mini,PSEUDO,DR_k1,265,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,266,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,266,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,266,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,267,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,267,yes,no,1,0
gpt-4.1-mini,PSEUDO,DR_k1,267,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,268,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,268,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,268,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,269,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,269,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,269,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,270,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,270,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,270,no,yes,0,1
gpt-4.1-mini,PSEUDO,RAW,271,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,271,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,271,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,272,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,272,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,272,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,273,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,273,no,yes,1,0
gpt-4.1-mini,PSEUDO,DR_k1,273,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,274,no,yes,1,0
gpt-4.1-mini,PSEUDO,ORACLE,274,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,274,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,275,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,275,,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,275,,,0,0
gpt-4.1-mini,PSEUDO,RAW,276,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,276,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,276,,no,0,0
gpt-4.1-mini,PSEUDO,RAW,277,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,277,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,277,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,278,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,278,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,278,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,279,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,279,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,279,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,300,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,300,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,300,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,302,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,302,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,302,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,305,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,305,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,305,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,307,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,307,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,307,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,309,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,309,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,309,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,312,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,312,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,312,no,yes,0,1
gpt-4.1-mini,PSEUDO,RAW,313,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,313,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,313,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,315,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,315,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,315,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,319,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,319,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,319,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,320,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,320,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,320,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,321,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,321,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,321,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,322,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,322,yes,no,1,0
gpt-4.1-mini,PSEUDO,DR_k1,322,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,323,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,323,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,323,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,324,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,324,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,324,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,325,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,325,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,325,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,326,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,326,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,326,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,327,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,327,yes,no,0,1
gpt-4.1-mini,PSEUDO,DR_k1,327,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,328,yes,no,1,0
gpt-4.1-mini,PSEUDO,ORACLE,328,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,328,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,329,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,329,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,329,no,yes,0,1
gpt-4.1-mini,PSEUDO,RAW,330,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,330,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,330,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,331,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,331,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,331,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,332,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,332,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,332,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,333,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,333,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,333,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,334,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,334,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,334,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,335,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,335,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,335,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,336,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,336,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,336,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,337,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,337,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,337,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,338,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,338,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,338,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,339,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,339,no,yes,0,1
gpt-4.1-mini,PSEUDO,DR_k1,339,yes,no,1,0
gpt-4.1-mini,PSEUDO,RAW,360,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,360,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,360,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,361,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,361,no,yes,1,0
gpt-4.1-mini,PSEUDO,DR_k1,361,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,362,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,362,no,yes,1,0
gpt-4.1-mini,PSEUDO,DR_k1,362,no,yes,1,0
gpt-4.1-mini,PSEUDO,RAW,364,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,364,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,364,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,365,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,365,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,365,no,yes,1,0
gpt-4.1-mini,PSEUDO,RAW,367,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,367,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,367,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,368,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,368,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,368,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,369,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,369,yes,,1,0
gpt-4.1-mini,PSEUDO,DR_k1,369,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,371,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,371,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,371,no,,1,0
gpt-4.1-mini,PSEUDO,RAW,372,no,yes,0,1
gpt-4.1-mini,PSEUDO,ORACLE,372,yes,,1,0
gpt-4.1-mini,PSEUDO,DR_k1,372,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,374,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,374,,no,0,1
gpt-4.1-mini,PSEUDO,DR_k1,374,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,377,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,377,,no,0,1
gpt-4.1-mini,PSEUDO,DR_k1,377,no,yes,1,0
gpt-4.1-mini,PSEUDO,RAW,380,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,380,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,380,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,381,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,381,yes,no,1,0
gpt-4.1-mini,PSEUDO,DR_k1,381,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,382,no,yes,0,1
gpt-4.1-mini,PSEUDO,ORACLE,382,yes,no,1,0
gpt-4.1-mini,PSEUDO,DR_k1,382,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,383,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,383,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,383,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,384,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,384,yes,no,0,1
gpt-4.1-mini,PSEUDO,DR_k1,384,no,,1,0
gpt-4.1-mini,PSEUDO,RAW,385,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,385,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,385,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,386,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,386,,no,0,1
gpt-4.1-mini,PSEUDO,DR_k1,386,,no,0,1
gpt-4.1-mini,PSEUDO,RAW,387,,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,387,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,387,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,388,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,388,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,388,,no,0,1
gpt-4.1-mini,PSEUDO,RAW,389,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,389,no,yes,1,0
gpt-4.1-mini,PSEUDO,DR_k1,389,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,390,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,390,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,390,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,391,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,391,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,391,yes,no,1,0
gpt-4.1-mini,PSEUDO,RAW,392,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,392,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,392,no,,1,0
gpt-4.1-mini,PSEUDO,RAW,393,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,393,,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,393,yes,no,1,0
gpt-4.1-mini,PSEUDO,RAW,394,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,394,,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,394,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,395,yes,no,0,1
gpt-4.1-mini,PSEUDO,ORACLE,395,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,395,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,396,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,396,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,396,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,397,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,397,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,397,no,yes,1,0
gpt-4.1-mini,PSEUDO,RAW,398,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,398,no,yes,0,1
gpt-4.1-mini,PSEUDO,DR_k1,398,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,399,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,399,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,399,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,423,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,423,no,yes,0,1
gpt-4.1-mini,PSEUDO,DR_k1,423,yes,no,1,0
gpt-4.1-mini,PSEUDO,RAW,424,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,424,yes,no,1,0
gpt-4.1-mini,PSEUDO,DR_k1,424,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,428,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,428,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,428,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,429,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,429,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,429,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,430,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,430,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,430,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,433,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,433,no,yes,0,1
gpt-4.1-mini,PSEUDO,DR_k1,433,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,434,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,434,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,434,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,436,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,436,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,436,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,437,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,437,no,yes,0,1
gpt-4.1-mini,PSEUDO,DR_k1,437,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,438,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,438,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,438,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,439,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,439,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,439,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,440,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,440,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,440,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,441,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,441,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,441,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,442,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,442,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,442,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,443,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,443,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,443,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,444,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,444,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,444,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,445,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,445,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,445,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,446,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,446,yes,no,0,1
gpt-4.1-mini,PSEUDO,DR_k1,446,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,447,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,447,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,447,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,448,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,448,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,448,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,449,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,449,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,449,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,450,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,450,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,450,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,451,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,451,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,451,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,452,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,452,no,yes,1,0
gpt-4.1-mini,PSEUDO,DR_k1,452,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,453,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,453,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,453,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,454,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,454,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,454,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,455,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,455,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,455,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,456,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,456,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,456,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,457,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,457,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,457,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,458,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,458,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,458,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,459,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,459,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,459,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,486,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,486,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,486,no,yes,1,0
gpt-4.1-mini,PSEUDO,RAW,487,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,487,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,487,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,488,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,488,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,488,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,489,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,489,yes,no,1,0
gpt-4.1-mini,PSEUDO,DR_k1,489,no,yes,0,1
gpt-4.1-mini,PSEUDO,RAW,490,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,490,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,490,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,491,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,491,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,491,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,492,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,492,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,492,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,493,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,493,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,493,yes,no,1,0
gpt-4.1-mini,PSEUDO,RAW,494,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,494,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,494,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,497,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,497,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,497,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,498,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,498,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,498,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,499,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,499,yes,no,1,0
gpt-4.1-mini,PSEUDO,DR_k1,499,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,500,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,500,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,500,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,501,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,501,no,yes,1,0
gpt-4.1-mini,PSEUDO,DR_k1,501,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,502,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,502,yes,no,0,1
gpt-4.1-mini,PSEUDO,DR_k1,502,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,503,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,503,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,503,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,504,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,504,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,504,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,505,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,505,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,505,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,506,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,506,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,506,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,507,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,507,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,507,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,508,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,508,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,508,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,509,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,509,no,no,1,1
