model,item,id,cond,graph_id,rung,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1-mini,106,24056,DR_k2,frontdoor,1,yes,yes,1,1,158,454,
gpt-4.1-mini,108,29338,PROSE,frontdoor,1,no,no,1,1,143,377,
gpt-4.1-mini,108,29338,RAW,frontdoor,1,no,no,1,1,110,342,
gpt-4.1-mini,108,29338,ORACLE,frontdoor,1,no,no,1,1,158,372,
gpt-4.1-mini,108,29338,DR_k1,frontdoor,1,no,no,1,1,159,369,
gpt-4.1-mini,106,24056,DR_k1,frontdoor,1,yes,yes,1,1,158,396,
gpt-4.1-mini,106,24056,DR_k3,frontdoor,1,yes,yes,1,1,151,451,
gpt-4.1-mini,108,29338,DR_k3,frontdoor,1,no,no,1,1,159,273,
gpt-4.1-mini,106,24056,FE_k1,frontdoor,1,yes,yes,1,1,161,433,
gpt-4.1-mini,106,24056,FE_k2,frontdoor,1,yes,yes,1,1,164,446,
gpt-4.1-mini,106,24056,ED_k1,frontdoor,1,yes,yes,1,1,148,414,
gpt-4.1-mini,105,23656,DR_k3,frontdoor,1,yes,yes,1,1,168,393,
gpt-4.1-mini,109,8983,PROSE,frontdoor,1,yes,yes,1,1,136,339,
gpt-4.1-mini,109,8983,RAW,frontdoor,1,yes,yes,1,1,106,190,
gpt-4.1-mini,109,8983,ORACLE,frontdoor,1,yes,yes,1,1,151,375,
gpt-4.1-mini,107,21883,DR_k3,frontdoor,1,no,no,1,1,159,367,
gpt-4.1-mini,107,21883,ED_k1,frontdoor,1,no,no,1,1,156,395,
gpt-4.1-mini,107,21883,ED_k3,frontdoor,1,no,no,1,1,136,269,
gpt-4.1-mini,107,21883,ED_k2,frontdoor,1,no,no,1,1,146,312,
gpt-4.1-mini,106,24056,ED_k3,frontdoor,1,yes,yes,1,1,135,453,
gpt-4.1-mini,108,29338,ED_k1,frontdoor,1,no,no,1,1,155,368,
gpt-4.1-mini,107,21883,DR_k2,frontdoor,1,no,no,1,1,159,389,
gpt-4.1-mini,108,29338,DR_k2,frontdoor,1,no,no,1,1,158,388,
gpt-4.1-mini,110,21454,PROSE,frontdoor,1,no,no,1,1,159,280,
gpt-4.1-mini,110,21454,RAW,frontdoor,1,no,no,1,1,122,310,
gpt-4.1-mini,110,21454,ORACLE,frontdoor,1,no,no,1,1,174,304,
gpt-4.1-mini,107,21883,FE_k2,frontdoor,1,no,no,1,1,165,442,
gpt-4.1-mini,108,29338,ED_k3,frontdoor,1,no,no,1,1,135,257,
gpt-4.1-mini,107,21883,FE_k1,frontdoor,1,no,no,1,1,162,520,
gpt-4.1-mini,108,29338,ED_k2,frontdoor,1,no,no,1,1,138,368,
gpt-4.1-mini,109,8983,DR_k3,frontdoor,1,yes,yes,1,1,150,381,
gpt-4.1-mini,108,29338,FE_k2,frontdoor,1,no,no,1,1,164,408,
gpt-4.1-mini,109,8983,DR_k1,frontdoor,1,yes,yes,1,1,151,375,
gpt-4.1-mini,106,24056,ED_k2,frontdoor,1,yes,yes,1,1,145,412,
gpt-4.1-mini,109,8983,ED_k1,frontdoor,1,yes,yes,1,1,148,348,
gpt-4.1-mini,109,8983,FE_k1,frontdoor,1,yes,yes,1,1,154,213,
gpt-4.1-mini,111,25360,PROSE,frontdoor,1,yes,yes,1,1,154,303,
gpt-4.1-mini,111,25360,ORACLE,frontdoor,1,yes,yes,1,1,169,497,
gpt-4.1-mini,111,25360,RAW,frontdoor,1,yes,yes,1,1,117,256,
gpt-4.1-mini,111,25360,DR_k1,frontdoor,1,yes,yes,1,1,168,466,
gpt-4.1-mini,111,25360,DR_k3,frontdoor,1,yes,yes,1,1,160,605,
gpt-4.1-mini,109,8983,ED_k3,frontdoor,1,yes,yes,1,1,131,324,
gpt-4.1-mini,109,8983,DR_k2,frontdoor,1,yes,yes,1,1,150,385,
gpt-4.1-mini,109,8983,FE_k2,frontdoor,1,yes,yes,1,1,157,414,
gpt-4.1-mini,110,21454,ED_k2,frontdoor,1,no,no,1,1,160,212,
gpt-4.1-mini,110,21454,ED_k1,frontdoor,1,no,no,1,1,162,219,
gpt-4.1-mini,112,27111,PROSE,frontdoor,2,no,no,1,1,235,515,
gpt-4.1-mini,112,27111,RAW,frontdoor,2,no,,0,0,201,700,
gpt-4.1-mini,112,27111,ORACLE,frontdoor,2,no,no,1,1,250,598,
gpt-4.1-mini,110,21454,DR_k3,frontdoor,1,no,no,1,1,173,243,
gpt-4.1-mini,109,8983,ED_k2,frontdoor,1,yes,yes,1,1,140,383,
gpt-4.1-mini,108,29338,FE_k1,frontdoor,1,no,no,1,1,161,629,
gpt-4.1-mini,110,21454,DR_k2,frontdoor,1,no,no,1,1,174,296,
gpt-4.1-mini,110,21454,DR_k1,frontdoor,1,no,no,1,1,167,251,
gpt-4.1-mini,110,21454,ED_k3,frontdoor,1,no,no,1,1,149,274,
gpt-4.1-mini,110,21454,FE_k1,frontdoor,1,no,no,1,1,178,215,
gpt-4.1-mini,113,4172,PROSE,frontdoor,2,no,no,1,1,210,630,
gpt-4.1-mini,113,4172,RAW,frontdoor,2,no,no,1,1,180,435,
gpt-4.1-mini,113,4172,ORACLE,frontdoor,2,no,no,1,1,225,700,
gpt-4.1-mini,110,21454,FE_k2,frontdoor,1,no,no,1,1,181,281,
gpt-4.1-mini,111,25360,ED_k2,frontdoor,1,yes,yes,1,1,154,424,
gpt-4.1-mini,111,25360,ED_k3,frontdoor,1,yes,yes,1,1,143,377,
gpt-4.1-mini,111,25360,FE_k2,frontdoor,1,yes,yes,1,1,176,450,
gpt-4.1-mini,111,25360,DR_k2,frontdoor,1,yes,yes,1,1,169,529,
gpt-4.1-mini,111,25360,FE_k1,frontdoor,1,yes,yes,1,1,173,488,
gpt-4.1-mini,111,25360,ED_k1,frontdoor,1,yes,yes,1,1,165,586,
gpt-4.1-mini,112,27111,DR_k2,frontdoor,2,no,no,1,1,250,568,
gpt-4.1-mini,114,28881,PROSE,frontdoor,2,yes,yes,1,1,167,181,
gpt-4.1-mini,114,28881,RAW,frontdoor,2,yes,no,0,1,132,3,
gpt-4.1-mini,114,28881,ORACLE,frontdoor,2,yes,yes,1,1,182,231,
gpt-4.1-mini,112,27111,ED_k3,frontdoor,2,no,no,1,1,226,535,
gpt-4.1-mini,112,27111,DR_k1,frontdoor,2,no,,0,0,250,700,
gpt-4.1-mini,112,27111,DR_k3,frontdoor,2,no,no,1,1,249,570,
gpt-4.1-mini,112,27111,FE_k1,frontdoor,2,no,no,1,1,253,569,
gpt-4.1-mini,113,4172,DR_k1,frontdoor,2,no,,0,0,218,700,
gpt-4.1-mini,112,27111,ED_k2,frontdoor,2,no,no,1,1,230,654,
gpt-4.1-mini,112,27111,ED_k1,frontdoor,2,no,no,1,1,247,662,
gpt-4.1-mini,113,4172,DR_k2,frontdoor,2,no,no,1,1,226,700,
gpt-4.1-mini,115,19342,PROSE,frontdoor,2,yes,yes,1,1,149,93,
gpt-4.1-mini,115,19342,RAW,frontdoor,2,yes,no,0,1,121,77,
gpt-4.1-mini,115,19342,ORACLE,frontdoor,2,yes,yes,1,1,164,124,
gpt-4.1-mini,115,19342,DR_k1,frontdoor,2,yes,yes,1,1,157,169,
gpt-4.1-mini,112,27111,FE_k2,frontdoor,2,no,no,1,1,256,606,
gpt-4.1-mini,113,4172,ED_k1,frontdoor,2,no,no,1,1,215,700,
gpt-4.1-mini,114,28881,ED_k1,frontdoor,2,yes,yes,1,1,171,158,
gpt-4.1-mini,113,4172,DR_k3,frontdoor,2,no,no,1,1,224,700,
gpt-4.1-mini,114,28881,DR_k1,frontdoor,2,yes,no,0,1,181,363,
gpt-4.1-mini,114,28881,ED_k2,frontdoor,2,yes,no,0,1,168,174,
gpt-4.1-mini,113,4172,ED_k2,frontdoor,2,no,no,1,1,214,660,
gpt-4.1-mini,116,21443,PROSE,frontdoor,2,no,yes,0,1,243,531,
gpt-4.1-mini,116,21443,RAW,frontdoor,2,no,,0,0,206,700,
gpt-4.1-mini,116,21443,ORACLE,frontdoor,2,no,yes,0,1,258,567,
gpt-4.1-mini,116,21443,DR_k1,frontdoor,2,no,,0,0,258,700,
gpt-4.1-mini,113,4172,FE_k2,frontdoor,2,no,no,1,1,231,552,
gpt-4.1-mini,114,28881,ED_k3,frontdoor,2,yes,no,0,1,157,281,
gpt-4.1-mini,115,19342,ED_k3,frontdoor,2,yes,no,0,1,145,124,
gpt-4.1-mini,115,19342,ED_k1,frontdoor,2,yes,yes,1,1,155,130,
gpt-4.1-mini,114,28881,FE_k2,frontdoor,2,yes,yes,1,1,188,389,
gpt-4.1-mini,113,4172,ED_k3,frontdoor,2,no,no,1,1,203,684,
gpt-4.1-mini,113,4172,FE_k1,frontdoor,2,no,no,1,1,228,700,
gpt-4.1-mini,117,27996,PROSE,frontdoor,2,yes,yes,1,1,243,532,
gpt-4.1-mini,117,27996,RAW,frontdoor,2,yes,yes,1,1,207,495,
gpt-4.1-mini,117,27996,ORACLE,frontdoor,2,yes,yes,1,1,258,497,
gpt-4.1-mini,117,27996,DR_k1,frontdoor,2,yes,,0,0,259,700,
gpt-4.1-mini,115,19342,FE_k1,frontdoor,2,yes,yes,1,1,166,332,
gpt-4.1-mini,114,28881,DR_k3,frontdoor,2,yes,no,0,1,183,581,
gpt-4.1-mini,115,19342,DR_k2,frontdoor,2,yes,no,0,1,165,349,
gpt-4.1-mini,115,19342,FE_k2,frontdoor,2,yes,yes,1,1,169,366,
gpt-4.1-mini,114,28881,DR_k2,frontdoor,2,yes,yes,1,1,183,700,
gpt-4.1-mini,114,28881,FE_k1,frontdoor,2,yes,yes,1,1,185,659,
gpt-4.1-mini,115,19342,DR_k3,frontdoor,2,yes,no,0,1,164,576,
gpt-4.1-mini,115,19342,ED_k2,frontdoor,2,yes,no,0,1,153,239,
gpt-4.1-mini,118,8962,PROSE,frontdoor,2,yes,yes,1,1,154,125,
gpt-4.1-mini,118,8962,RAW,frontdoor,2,yes,no,0,1,124,87,
gpt-4.1-mini,118,8962,ORACLE,frontdoor,2,yes,yes,1,1,169,127,
gpt-4.1-mini,117,27996,DR_k3,frontdoor,2,yes,yes,1,1,259,494,
gpt-4.1-mini,118,8962,DR_k3,frontdoor,2,yes,no,0,1,169,521,
gpt-4.1-mini,116,21443,DR_k3,frontdoor,2,no,yes,0,1,248,630,
gpt-4.1-mini,116,21443,DR_k2,frontdoor,2,no,,0,0,258,700,
gpt-4.1-mini,117,27996,ED_k2,frontdoor,2,yes,yes,1,1,244,542,
gpt-4.1-mini,116,21443,ED_k2,frontdoor,2,no,,0,0,245,700,
gpt-4.1-mini,117,27996,ED_k3,frontdoor,2,yes,yes,1,1,233,571,
gpt-4.1-mini,119,4167,PROSE,frontdoor,3,no,no,1,1,214,584,
gpt-4.1-mini,119,4167,RAW,frontdoor,3,no,no,1,1,184,342,
gpt-4.1-mini,119,4167,ORACLE,frontdoor,3,no,no,1,1,229,634,
gpt-4.1-mini,117,27996,FE_k1,frontdoor,2,yes,yes,1,1,262,626,
gpt-4.1-mini,117,27996,DR_k2,frontdoor,2,yes,,0,0,259,700,
gpt-4.1-mini,116,21443,ED_k3,frontdoor,2,no,,0,0,233,700,
gpt-4.1-mini,116,21443,ED_k1,frontdoor,2,no,,0,0,254,700,
gpt-4.1-mini,118,8962,ED_k3,frontdoor,2,yes,no,0,1,147,189,
gpt-4.1-mini,118,8962,DR_k1,frontdoor,2,yes,no,0,1,162,479,
gpt-4.1-mini,116,21443,FE_k2,frontdoor,2,no,,0,0,265,700,
gpt-4.1-mini,116,21443,FE_k1,frontdoor,2,no,,0,0,262,700,
gpt-4.1-mini,117,27996,FE_k2,frontdoor,2,yes,,0,0,265,700,
gpt-4.1-mini,118,8962,ED_k2,frontdoor,2,yes,no,0,1,158,117,
gpt-4.1-mini,120,30785,PROSE,frontdoor,3,yes,no,0,1,152,446,
gpt-4.1-mini,120,30785,RAW,frontdoor,3,yes,yes,1,1,117,327,
gpt-4.1-mini,120,30785,ORACLE,frontdoor,3,yes,yes,1,1,167,472,
gpt-4.1-mini,120,30785,DR_k3,frontdoor,3,yes,no,0,1,168,700,
gpt-4.1-mini,117,27996,ED_k1,frontdoor,2,yes,yes,1,1,255,616,
gpt-4.1-mini,118,8962,ED_k1,frontdoor,2,yes,no,0,1,167,378,
gpt-4.1-mini,118,8962,FE_k1,frontdoor,2,yes,yes,1,1,172,311,
gpt-4.1-mini,118,8962,DR_k2,frontdoor,2,yes,yes,1,1,169,610,
gpt-4.1-mini,118,8962,FE_k2,frontdoor,2,yes,yes,1,1,175,318,
gpt-4.1-mini,121,30357,PROSE,frontdoor,3,no,no,1,1,149,244,
gpt-4.1-mini,121,30357,RAW,frontdoor,3,no,no,1,1,115,242,
gpt-4.1-mini,121,30357,ORACLE,frontdoor,3,no,no,1,1,164,240,
gpt-4.1-mini,120,30785,ED_k1,frontdoor,3,yes,yes,1,1,156,176,
gpt-4.1-mini,120,30785,ED_k2,frontdoor,3,yes,yes,1,1,152,241,
gpt-4.1-mini,120,30785,ED_k3,frontdoor,3,yes,yes,1,1,142,265,
gpt-4.1-mini,119,4167,DR_k1,frontdoor,3,no,no,1,1,229,700,
gpt-4.1-mini,120,30785,DR_k1,frontdoor,3,yes,yes,1,1,168,507,
gpt-4.1-mini,119,4167,DR_k2,frontdoor,3,no,no,1,1,230,661,
gpt-4.1-mini,119,4167,DR_k3,frontdoor,3,no,no,1,1,229,628,
gpt-4.1-mini,119,4167,ED_k2,frontdoor,3,no,no,1,1,217,664,
gpt-4.1-mini,122,22284,PROSE,frontdoor,3,no,yes,0,1,244,598,
gpt-4.1-mini,122,22284,RAW,frontdoor,3,no,,0,0,207,700,
gpt-4.1-mini,122,22284,ORACLE,frontdoor,3,no,,0,0,259,700,
gpt-4.1-mini,119,4167,ED_k1,frontdoor,3,no,no,1,1,227,700,
gpt-4.1-mini,122,22284,DR_k2,frontdoor,3,no,yes,0,1,260,700,
gpt-4.1-mini,120,30785,DR_k2,frontdoor,3,yes,yes,1,1,167,532,
gpt-4.1-mini,119,4167,FE_k1,frontdoor,3,no,no,1,1,232,700,
gpt-4.1-mini,119,4167,ED_k3,frontdoor,3,no,no,1,1,209,700,
gpt-4.1-mini,121,30357,ED_k3,frontdoor,3,no,no,1,1,140,152,
gpt-4.1-mini,119,4167,FE_k2,frontdoor,3,no,no,1,1,235,700,
gpt-4.1-mini,121,30357,ED_k1,frontdoor,3,no,no,1,1,161,223,
gpt-4.1-mini,123,4248,PROSE,frontdoor,3,no,no,1,1,214,466,
gpt-4.1-mini,123,4248,RAW,frontdoor,3,no,no,1,1,184,450,
gpt-4.1-mini,123,4248,ORACLE,frontdoor,3,no,no,1,1,229,700,
gpt-4.1-mini,123,4248,DR_k1,frontdoor,3,no,no,1,1,229,700,
gpt-4.1-mini,123,4248,DR_k2,frontdoor,3,no,no,1,1,228,700,
gpt-4.1-mini,123,4248,DR_k3,frontdoor,3,no,no,1,1,228,700,
gpt-4.1-mini,121,30357,ED_k2,frontdoor,3,no,no,1,1,150,258,
gpt-4.1-mini,121,30357,FE_k2,frontdoor,3,no,no,1,1,170,335,
gpt-4.1-mini,121,30357,FE_k1,frontdoor,3,no,no,1,1,167,205,
gpt-4.1-mini,121,30357,DR_k1,frontdoor,3,no,no,1,1,164,461,
gpt-4.1-mini,120,30785,FE_k2,frontdoor,3,yes,no,0,1,173,479,
gpt-4.1-mini,124,14560,PROSE,frontdoor,3,yes,yes,1,1,219,546,
gpt-4.1-mini,124,14560,RAW,frontdoor,3,yes,yes,1,1,189,604,
gpt-4.1-mini,124,14560,ORACLE,frontdoor,3,yes,,0,0,234,700,
gpt-4.1-mini,124,14560,DR_k1,frontdoor,3,yes,yes,1,1,234,578,
gpt-4.1-mini,124,14560,DR_k2,frontdoor,3,yes,no,0,1,234,482,
gpt-4.1-mini,124,14560,DR_k3,frontdoor,3,yes,,0,0,228,700,
gpt-4.1-mini,121,30357,DR_k2,frontdoor,3,no,no,1,1,165,578,
gpt-4.1-mini,121,30357,DR_k3,frontdoor,3,no,no,1,1,158,663,
gpt-4.1-mini,120,30785,FE_k1,frontdoor,3,yes,no,0,1,170,700,
gpt-4.1-mini,124,14560,FE_k1,frontdoor,3,yes,yes,1,1,237,451,
gpt-4.1-mini,123,4248,ED_k1,frontdoor,3,no,no,1,1,226,700,
gpt-4.1-mini,125,20996,PROSE,frontdoor,3,yes,yes,1,1,251,643,
gpt-4.1-mini,125,20996,RAW,frontdoor,3,yes,,0,0,214,700,
gpt-4.1-mini,125,20996,ORACLE,frontdoor,3,yes,,0,0,266,700,
gpt-4.1-mini,125,20996,DR_k1,frontdoor,3,yes,,0,0,266,700,
gpt-4.1-mini,123,4248,FE_k2,frontdoor,3,no,no,1,1,235,674,
gpt-4.1-mini,124,14560,ED_k2,frontdoor,3,yes,,0,0,215,700,
gpt-4.1-mini,123,4248,ED_k3,frontdoor,3,no,no,1,1,209,626,
gpt-4.1-mini,124,14560,ED_k3,frontdoor,3,yes,,0,0,214,700,
gpt-4.1-mini,122,22284,ED_k2,frontdoor,3,no,yes,0,1,244,555,
gpt-4.1-mini,124,14560,ED_k1,frontdoor,3,yes,yes,1,1,232,644,
gpt-4.1-mini,123,4248,ED_k2,frontdoor,3,no,no,1,1,218,700,
gpt-4.1-mini,126,4818,PROSE,mediation,1,yes,yes,1,1,131,334,
gpt-4.1-mini,126,4818,RAW,mediation,1,yes,yes,1,1,111,185,
gpt-4.1-mini,126,4818,ORACLE,mediation,1,yes,yes,1,1,147,209,
gpt-4.1-mini,126,4818,DR_k1,mediation,1,yes,yes,1,1,147,256,
gpt-4.1-mini,126,4818,DR_k2,mediation,1,yes,yes,1,1,145,148,
gpt-4.1-mini,126,4818,DR_k3,mediation,1,yes,yes,1,1,145,182,
gpt-4.1-mini,122,22284,DR_k3,frontdoor,3,no,,0,0,260,700,
gpt-4.1-mini,126,4818,ED_k2,mediation,1,yes,yes,1,1,136,160,
gpt-4.1-mini,123,4248,FE_k1,frontdoor,3,no,no,1,1,232,691,
gpt-4.1-mini,127,12481,PROSE,mediation,1,yes,yes,1,1,139,222,
gpt-4.1-mini,127,12481,RAW,mediation,1,yes,yes,1,1,114,265,
gpt-4.1-mini,127,12481,ORACLE,mediation,1,yes,yes,1,1,154,275,
gpt-4.1-mini,127,12481,DR_k1,mediation,1,yes,yes,1,1,153,260,
gpt-4.1-mini,127,12481,DR_k2,mediation,1,yes,yes,1,1,154,317,
gpt-4.1-mini,127,12481,DR_k3,mediation,1,yes,yes,1,1,155,301,
gpt-4.1-mini,122,22284,DR_k1,frontdoor,3,no,,0,0,251,700,
gpt-4.1-mini,122,22284,ED_k1,frontdoor,3,no,,0,0,248,700,
gpt-4.1-mini,122,22284,ED_k3,frontdoor,3,no,,0,0,233,700,
gpt-4.1-mini,122,22284,FE_k2,frontdoor,3,no,,0,0,266,700,
gpt-4.1-mini,126,4818,ED_k1,mediation,1,yes,yes,1,1,145,163,
gpt-4.1-mini,128,24034,RAW,mediation,1,no,no,1,1,103,230,
gpt-4.1-mini,128,24034,PROSE,mediation,1,no,no,1,1,126,269,
gpt-4.1-mini,128,24034,ORACLE,mediation,1,no,no,1,1,141,298,
gpt-4.1-mini,128,24034,DR_k3,mediation,1,no,no,1,1,141,262,
gpt-4.1-mini,126,4818,ED_k3,mediation,1,yes,yes,1,1,126,185,
gpt-4.1-mini,122,22284,FE_k1,frontdoor,3,no,,0,0,263,700,
gpt-4.1-mini,124,14560,FE_k2,frontdoor,3,yes,yes,1,1,240,595,
gpt-4.1-mini,129,29303,PROSE,mediation,1,no,yes,0,1,126,266,
gpt-4.1-mini,129,29303,RAW,mediation,1,no,yes,0,1,103,256,
gpt-4.1-mini,129,29303,ORACLE,mediation,1,no,yes,0,1,141,319,
gpt-4.1-mini,129,29303,DR_k1,mediation,1,no,yes,0,1,141,308,
gpt-4.1-mini,127,12481,ED_k2,mediation,1,yes,yes,1,1,140,275,
gpt-4.1-mini,127,12481,ED_k1,mediation,1,yes,yes,1,1,151,236,
gpt-4.1-mini,129,29303,DR_k3,mediation,1,no,yes,0,1,142,427,
gpt-4.1-mini,129,29303,ED_k2,mediation,1,no,yes,0,1,128,212,
gpt-4.1-mini,125,20996,DR_k2,frontdoor,3,yes,yes,1,1,265,700,
gpt-4.1-mini,130,1340,PROSE,mediation,1,no,no,1,1,128,253,
gpt-4.1-mini,130,1340,RAW,mediation,1,no,no,1,1,106,281,
gpt-4.1-mini,130,1340,ORACLE,mediation,1,no,no,1,1,143,241,
gpt-4.1-mini,130,1340,DR_k1,mediation,1,no,no,1,1,143,289,
gpt-4.1-mini,125,20996,ED_k3,frontdoor,3,yes,,0,0,240,700,
gpt-4.1-mini,125,20996,ED_k2,frontdoor,3,yes,,0,0,244,700,
gpt-4.1-mini,130,1340,DR_k3,mediation,1,no,no,1,1,142,258,
gpt-4.1-mini,125,20996,DR_k3,frontdoor,3,yes,,0,0,257,700,
gpt-4.1-mini,127,12481,ED_k3,mediation,1,yes,yes,1,1,129,239,
gpt-4.1-mini,131,26651,PROSE,mediation,1,yes,yes,1,1,132,298,
gpt-4.1-mini,131,26651,RAW,mediation,1,yes,yes,1,1,106,258,
gpt-4.1-mini,131,26651,ORACLE,mediation,1,yes,yes,1,1,147,337,
gpt-4.1-mini,125,20996,FE_k1,frontdoor,3,yes,,0,0,269,700,
gpt-4.1-mini,128,24034,ED_k1,mediation,1,no,no,1,1,138,373,
gpt-4.1-mini,128,24034,DR_k2,mediation,1,no,no,1,1,141,325,
gpt-4.1-mini,128,24034,ED_k3,mediation,1,no,no,1,1,118,237,
gpt-4.1-mini,131,26651,DR_k3,mediation,1,yes,yes,1,1,145,301,
gpt-4.1-mini,129,29303,ED_k1,mediation,1,no,yes,0,1,131,225,
gpt-4.1-mini,129,29303,DR_k2,mediation,1,no,yes,0,1,142,259,
gpt-4.1-mini,132,25303,PROSE,mediation,1,no,no,1,1,143,271,
gpt-4.1-mini,132,25303,RAW,mediation,1,no,no,1,1,117,254,
gpt-4.1-mini,132,25303,ORACLE,mediation,1,no,no,1,1,158,298,
gpt-4.1-mini,132,25303,DR_k1,mediation,1,no,no,1,1,158,197,
gpt-4.1-mini,132,25303,DR_k3,mediation,1,no,no,1,1,158,357,
gpt-4.1-mini,129,29303,ED_k3,mediation,1,no,yes,0,1,118,229,
gpt-4.1-mini,132,25303,ED_k2,mediation,1,no,no,1,1,144,268,
gpt-4.1-mini,128,24034,ED_k2,mediation,1,no,no,1,1,128,254,
gpt-4.1-mini,133,1435,PROSE,mediation,2,no,no,1,1,141,215,
gpt-4.1-mini,133,1435,RAW,mediation,2,no,yes,0,1,119,3,
gpt-4.1-mini,133,1435,ORACLE,mediation,2,no,no,1,1,156,376,
gpt-4.1-mini,133,1435,DR_k1,mediation,2,no,yes,0,1,155,152,
gpt-4.1-mini,125,20996,ED_k1,frontdoor,3,yes,,0,0,262,700,
gpt-4.1-mini,133,1435,DR_k3,mediation,2,no,no,1,1,155,597,
gpt-4.1-mini,130,1340,ED_k1,mediation,1,no,no,1,1,140,250,
gpt-4.1-mini,130,1340,ED_k2,mediation,1,no,no,1,1,131,259,
gpt-4.1-mini,130,1340,DR_k2,mediation,1,no,no,1,1,142,265,
gpt-4.1-mini,134,1349,PROSE,mediation,2,no,no,1,1,141,215,
gpt-4.1-mini,134,1349,RAW,mediation,2,no,yes,0,1,119,3,
gpt-4.1-mini,134,1349,ORACLE,mediation,2,no,no,1,1,156,376,
gpt-4.1-mini,128,24034,DR_k1,mediation,1,no,no,1,1,141,345,
gpt-4.1-mini,125,20996,FE_k2,frontdoor,3,yes,,0,0,273,700,
gpt-4.1-mini,134,1349,DR_k3,mediation,2,no,no,1,1,155,597,
gpt-4.1-mini,130,1340,ED_k3,mediation,1,no,no,1,1,121,242,
gpt-4.1-mini,131,26651,DR_k1,mediation,1,yes,yes,1,1,147,430,
gpt-4.1-mini,132,25303,ED_k1,mediation,1,no,no,1,1,155,224,
gpt-4.1-mini,135,99,PROSE,mediation,2,yes,yes,1,1,121,105,
gpt-4.1-mini,135,99,RAW,mediation,2,yes,yes,1,1,101,3,
gpt-4.1-mini,135,99,ORACLE,mediation,2,yes,yes,1,1,137,130,
gpt-4.1-mini,131,26651,ED_k3,mediation,1,yes,yes,1,1,121,291,
gpt-4.1-mini,135,99,DR_k2,mediation,2,yes,yes,1,1,135,116,
gpt-4.1-mini,135,99,DR_k3,mediation,2,yes,yes,1,1,135,140,
gpt-4.1-mini,131,26651,DR_k2,mediation,1,yes,yes,1,1,146,459,
gpt-4.1-mini,133,1435,ED_k2,mediation,2,no,no,1,1,143,221,
gpt-4.1-mini,132,25303,ED_k3,mediation,1,no,no,1,1,132,216,
gpt-4.1-mini,131,26651,ED_k1,mediation,1,yes,yes,1,1,143,413,
gpt-4.1-mini,136,12427,PROSE,mediation,2,no,no,1,1,150,154,
gpt-4.1-mini,136,12427,RAW,mediation,2,no,yes,0,1,125,79,
gpt-4.1-mini,136,12427,ORACLE,mediation,2,no,no,1,1,165,194,
gpt-4.1-mini,131,26651,ED_k2,mediation,1,yes,yes,1,1,132,285,
gpt-4.1-mini,134,1349,ED_k1,mediation,2,no,no,1,1,153,233,
gpt-4.1-mini,132,25303,DR_k2,mediation,1,no,no,1,1,158,371,
gpt-4.1-mini,135,99,DR_k1,mediation,2,yes,yes,1,1,137,61,
gpt-4.1-mini,136,12427,DR_k3,mediation,2,no,no,1,1,166,413,
gpt-4.1-mini,134,1349,ED_k2,mediation,2,no,no,1,1,143,135,
gpt-4.1-mini,135,99,ED_k1,mediation,2,yes,yes,1,1,134,94,
gpt-4.1-mini,133,1435,ED_k1,mediation,2,no,no,1,1,153,235,
gpt-4.1-mini,133,1435,ED_k3,mediation,2,no,,0,0,134,59,
gpt-4.1-mini,137,1051,PROSE,mediation,2,yes,yes,1,1,145,149,
gpt-4.1-mini,137,1051,RAW,mediation,2,yes,no,0,1,119,133,
gpt-4.1-mini,137,1051,ORACLE,mediation,2,yes,yes,1,1,160,234,
gpt-4.1-mini,137,1051,DR_k2,mediation,2,yes,no,0,1,159,306,
gpt-4.1-mini,137,1051,DR_k1,mediation,2,yes,yes,1,1,160,251,
gpt-4.1-mini,137,1051,DR_k3,mediation,2,yes,no,0,1,159,450,
gpt-4.1-mini,138,15321,RAW,mediation,2,no,no,1,1,101,3,
gpt-4.1-mini,138,15321,PROSE,mediation,2,no,no,1,1,123,87,
gpt-4.1-mini,138,15321,ORACLE,mediation,2,no,no,1,1,138,130,
gpt-4.1-mini,138,15321,DR_k1,mediation,2,no,no,1,1,140,95,
gpt-4.1-mini,138,15321,DR_k3,mediation,2,no,no,1,1,139,360,
gpt-4.1-mini,134,1349,ED_k3,mediation,2,no,yes,0,1,134,180,
gpt-4.1-mini,136,12427,DR_k1,mediation,2,no,yes,0,1,166,152,
gpt-4.1-mini,135,99,ED_k3,mediation,2,yes,yes,1,1,116,57,
gpt-4.1-mini,139,7908,PROSE,mediation,2,yes,yes,1,1,112,80,
gpt-4.1-mini,139,7908,RAW,mediation,2,yes,yes,1,1,91,3,
gpt-4.1-mini,139,7908,ORACLE,mediation,2,yes,yes,1,1,127,103,
gpt-4.1-mini,139,7908,DR_k1,mediation,2,yes,yes,1,1,127,104,
gpt-4.1-mini,139,7908,DR_k2,mediation,2,yes,no,0,1,127,210,
gpt-4.1-mini,139,7908,DR_k3,mediation,2,yes,no,0,1,126,180,
gpt-4.1-mini,136,12427,ED_k3,mediation,2,no,,0,0,140,65,
gpt-4.1-mini,138,15321,ED_k3,mediation,2,no,no,1,1,116,64,
gpt-4.1-mini,135,99,ED_k2,mediation,2,yes,no,0,1,126,182,
gpt-4.1-mini,134,1349,DR_k2,mediation,2,no,no,1,1,155,443,
