item,family,query_type,cond,arm,k,estimand_unchanged,touches_causal_path,strict_unchanged,unchanged_qt
379,mediation,backadj,ED_k2,ED,2,False,True,False,False
379,mediation,backadj,ED_k3,ED,3,False,True,False,False
380,mediation,nde,DR_k1,DR,1,True,True,False,False
380,mediation,nde,DR_k2,DR,2,False,True,False,False
380,mediation,nde,DR_k3,DR,3,False,True,False,False
380,mediation,nde,ED_k1,ED,1,True,True,False,False
380,mediation,nde,ED_k2,ED,2,False,True,False,False
380,mediation,nde,ED_k3,ED,3,False,True,False,False
381,mediation,ett,DR_k1,DR,1,False,True,False,False
381,mediation,ett,DR_k2,DR,2,False,True,False,False
381,mediation,ett,DR_k3,DR,3,False,True,False,False
381,mediation,ett,ED_k1,ED,1,False,True,False,False
381,mediation,ett,ED_k2,ED,2,False,True,False,False
381,mediation,ett,ED_k3,ED,3,False,True,False,False
382,mediation,ett,DR_k1,DR,1,True,True,False,True
382,mediation,ett,DR_k2,DR,2,False,True,False,False
382,mediation,ett,DR_k3,DR,3,False,True,False,False
382,mediation,ett,ED_k1,ED,1,False,True,False,False
382,mediation,ett,ED_k2,ED,2,False,True,False,False
382,mediation,ett,ED_k3,ED,3,False,True,False,False
383,mediation,nde,DR_k1,DR,1,False,True,False,False
383,mediation,nde,DR_k2,DR,2,False,True,False,False
383,mediation,nde,DR_k3,DR,3,False,True,False,False
383,mediation,nde,ED_k1,ED,1,False,True,False,False
383,mediation,nde,ED_k2,ED,2,False,True,False,False
383,mediation,nde,ED_k3,ED,3,False,True,False,False
384,mediation,nie,DR_k1,DR,1,False,True,False,False
384,mediation,nie,DR_k2,DR,2,False,True,False,False
384,mediation,nie,DR_k3,DR,3,False,True,False,False
384,mediation,nie,ED_k1,ED,1,False,True,False,False
384,mediation,nie,ED_k2,ED,2,False,True,False,False
384,mediation,nie,ED_k3,ED,3,False,True,False,False
385,mediation,nde,DR_k1,DR,1,False,True,False,False
385,mediation,nde,DR_k2,DR,2,False,True,False,False
385,mediation,nde,DR_k3,DR,3,False,True,False,False
385,mediation,nde,ED_k1,ED,1,True,True,False,False
385,mediation,nde,ED_k2,ED,2,False,True,False,False
385,mediation,nde,ED_k3,ED,3,False,True,False,False
386,mediation,nie,DR_k1,DR,1,False,True,False,False
386,mediation,nie,DR_k2,DR,2,False,True,False,False
386,mediation,nie,DR_k3,DR,3,False,True,False,False
386,mediation,nie,ED_k1,ED,1,True,True,False,False
386,mediation,nie,ED_k2,ED,2,False,True,False,False
386,mediation,nie,ED_k3,ED,3,False,True,False,False
387,mediation,ett,DR_k1,DR,1,False,True,False,False
387,mediation,ett,DR_k2,DR,2,False,True,False,False
387,mediation,ett,DR_k3,DR,3,False,True,False,False
387,mediation,ett,ED_k1,ED,1,False,True,False,False
387,mediation,ett,ED_k2,ED,2,False,True,False,False
387,mediation,ett,ED_k3,ED,3,False,True,False,False
388,mediation,nie,DR_k1,DR,1,True,True,False,False
388,mediation,nie,DR_k2,DR,2,False,True,False,False
388,mediation,nie,DR_k3,DR,3,False,True,False,False
388,mediation,nie,ED_k1,ED,1,False,True,False,False
388,mediation,nie,ED_k2,ED,2,False,True,False,False
388,mediation,nie,ED_k3,ED,3,False,True,False,False
389,mediation,det-counterfactual,DR_k1,DR,1,False,True,False,False
389,mediation,det-counterfactual,DR_k2,DR,2,False,True,False,False
389,mediation,det-counterfactual,DR_k3,DR,3,False,True,False,False
389,mediation,det-counterfactual,ED_k1,ED,1,True,True,False,False
389,mediation,det-counterfactual,ED_k2,ED,2,False,True,False,False
389,mediation,det-counterfactual,ED_k3,ED,3,False,True,False,False
390,mediation,det-counterfactual,DR_k1,DR,1,False,True,False,False
390,mediation,det-counterfactual,DR_k2,DR,2,False,True,False,False
390,mediation,det-counterfactual,DR_k3,DR,3,False,True,False,False
390,mediation,det-counterfactual,ED_k1,ED,1,False,True,False,False
390,mediation,det-counterfactual,ED_k2,ED,2,False,True,False,False
390,mediation,det-counterfactual,ED_k3,ED,3,False,True,False,False
391,mediation,det-counterfactual,DR_k1,DR,1,False,True,False,False
391,mediation,det-counterfactual,DR_k2,DR,2,False,True,False,False
391,mediation,det-counterfactual,DR_k3,DR,3,False,True,False,False
391,mediation,det-counterfactual,ED_k1,ED,1,True,True,False,False
391,mediation,det-counterfactual,ED_k2,ED,2,False,True,False,False
391,mediation,det-counterfactual,ED_k3,ED,3,False,True,False,False
392,mediation,nde,DR_k1,DR,1,True,True,False,False
392,mediation,nde,DR_k2,DR,2,False,True,False,False
392,mediation,nde,DR_k3,DR,3,False,True,False,False
392,mediation,nde,ED_k1,ED,1,True,True,False,False
392,mediation,nde,ED_k2,ED,2,False,True,False,False
392,mediation,nde,ED_k3,ED,3,False,True,False,False
393,mediation,ett,DR_k1,DR,1,False,True,False,False
393,mediation,ett,DR_k2,DR,2,False,True,False,False
393,mediation,ett,DR_k3,DR,3,False,True,False,False
393,mediation,ett,ED_k1,ED,1,True,True,False,True
393,mediation,ett,ED_k2,ED,2,False,True,False,False
393,mediation,ett,ED_k3,ED,3,False,True,False,False
394,mediation,det-counterfactual,DR_k1,DR,1,False,True,False,False
394,mediation,det-counterfactual,DR_k2,DR,2,False,True,False,False
394,mediation,det-counterfactual,DR_k3,DR,3,False,True,False,False
394,mediation,det-counterfactual,ED_k1,ED,1,True,True,False,False
394,mediation,det-counterfactual,ED_k2,ED,2,False,True,False,False
394,mediation,det-counterfactual,ED_k3,ED,3,False,True,False,False
395,mediation,nie,DR_k1,DR,1,True,True,False,False
395,mediation,nie,DR_k2,DR,2,False,True,False,False
395,mediation,nie,DR_k3,DR,3,False,True,False,False
395,mediation,nie,ED_k1,ED,1,True,True,False,False
395,mediation,nie,ED_k2,ED,2,False,True,False,False
395,mediation,nie,ED_k3,ED,3,False,True,False,False
396,mediation,ett,DR_k1,DR,1,True,True,False,True
396,mediation,ett,DR_k2,DR,2,False,True,False,False
396,mediation,ett,DR_k3,DR,3,False,True,False,False
396,mediation,ett,ED_k1,ED,1,True,True,False,True
396,mediation,ett,ED_k2,ED,2,False,True,False,False
396,mediation,ett,ED_k3,ED,3,False,True,False,False
397,mediation,nde,DR_k1,DR,1,True,True,False,False
397,mediation,nde,DR_k2,DR,2,False,True,False,False
397,mediation,nde,DR_k3,DR,3,False,True,False,False
397,mediation,nde,ED_k1,ED,1,False,True,False,False
397,mediation,nde,ED_k2,ED,2,False,True,False,False
397,mediation,nde,ED_k3,ED,3,False,True,False,False
398,mediation,nie,DR_k1,DR,1,True,True,False,False
398,mediation,nie,DR_k2,DR,2,False,True,False,False
398,mediation,nie,DR_k3,DR,3,False,True,False,False
398,mediation,nie,ED_k1,ED,1,True,True,False,False
398,mediation,nie,ED_k2,ED,2,False,True,False,False
398,mediation,nie,ED_k3,ED,3,False,True,False,False
